"","household_id","hhgroup","sample_segment","traveldate_start","traveldate_end","numdayscomplete","hh_is_complete","num_days_complete_weekday","num_complete_mon","num_complete_tue","num_complete_wed","num_complete_thu","num_complete_fri","num_days_complete_weekend","num_complete_sat","num_complete_sun","num_trips","hhsize","num_surveyable","num_participants","numadults","numchildren","numworkers","num_students","vehicle_count","hhincome_detailed","hhincome_followup","hhincome_broad","home_tract20","home_jurisdiction","home_rgcname","home_county","res_type","rent_own","res_months","res_dur","prev_rent_own","prev_res_type","prev_home_rgcname","prev_home_jurisdiction","prev_home_county","prev_home_tract20","prev_home_wa","prev_home_notwa_state","prev_home_notwa_city","prev_home_notwa_zip","prev_home_lng","prev_home_lat","prev_res_factors_housing_cost","prev_res_factors_income_change","prev_res_factors_community_change","prev_res_factors_hh_size","prev_res_factors_more_space","prev_res_factors_less_space","prev_res_factors_employment","prev_res_factors_amenities","prev_res_factors_telework","prev_res_factors_school","prev_res_factors_crime","prev_res_factors_quality","prev_res_factors_forced","prev_res_factors_other","prev_res_factors_no_answer","prev_res_factors_specify","broadband","survey_year","home_lat","home_lng","hh_race_category","hh_weight","hh_weight_2017_2019_combined"
"299",23112877,"Signup survey completed via browserMove, Diary completed via browserMove","Seattle Walk/Bike/Transit",2023-04-19,2023-04-19,"1","Yes","1","not complete","not complete","complete","not complete","not complete","0","not complete","not complete",NA,"8 people","1 surveyable person",1,"8 adults","0 children","5 workers","8 students","0 (no vehicles)","Prefer not to answer","Under $25,000","Under $25,000",53033004402,"Seattle","Not RGC","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.6698,-122.317,"Missing/No response",NA,NA
"300",23114204,"Signup survey completed via rMove, Diary completed via rMove","Seattle Walk/Bike/Transit",2023-04-18,2023-04-24,"7","Yes","5","complete","complete","complete","complete","complete","2","complete","complete",NA,"2 people","2 surveyable persons",2,"2 adults","0 children","2 workers","0 students","0 (no vehicles)","$100,000-$149,999","Missing: Skip Logic","$100,000-$199,000",53033007700,"Seattle","Not RGC","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.6193,-122.3,"AANHPI non-Hispanic",87.8921367809791,NA
"301",23114369,"Signup survey completed via rMove, Diary completed via rMove","Seattle Walk/Bike/Transit",2023-04-25,2023-05-01,"7","Yes","5","complete","complete","complete","complete","complete","2","complete","complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","1 worker","1 student","0 (no vehicles)","$25,000-$34,999","Missing: Skip Logic","$25,000-$49,999",53033004702,"Seattle","Not RGC","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.6692,-122.379,"Hispanic",57.1756360596905,NA
"302",23114370,"Signup survey completed via browserMove, Diary completed via browserMove","Seattle Walk/Bike/Transit",2023-04-24,2023-04-24,"1","Yes","1","complete","not complete","not complete","not complete","not complete","0","not complete","not complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","0 workers","0 students","0 (no vehicles)","$50,000-$74,999","Missing: Skip Logic","$50,000-$74,999",53033008401,"Seattle","Seattle First Hill/Capitol Hill","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.6114,-122.321,"Missing/No response",28.6016766977882,NA
"303",23114670,"Signup survey completed via browserMove, Diary completed via call center","Seattle Walk/Bike/Transit",2023-04-24,2023-04-24,"1","Yes","1","complete","not complete","not complete","not complete","not complete","0","not complete","not complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","0 workers","0 students","0 (no vehicles)","$25,000-$34,999","Missing: Skip Logic","$25,000-$49,999",53033007600,"Seattle","Not RGC","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.6191,-122.303,"White non-Hispanic",28.0119765568435,NA
"304",23114719,"Signup survey completed via rMove, Diary completed via rMove","Seattle Walk/Bike/Transit",2023-04-25,2023-05-01,"7","Yes","5","complete","complete","complete","complete","complete","2","complete","complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","0 workers","0 students","0 (no vehicles)","Prefer not to answer","Prefer not to answer","Prefer not to answer",53033007001,"Seattle","Not RGC","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.6316,-122.36,"White non-Hispanic",93.9093841286236,NA
"305",23114831,"Signup survey completed via rMove, Diary completed via rMove","Seattle Walk/Bike/Transit",2023-04-15,2023-04-21,"5","Yes","4","complete","not complete","complete","complete","complete","1","not complete","complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","1 worker","0 students","0 (no vehicles)","$35,000-$49,999","Missing: Skip Logic","$25,000-$49,999",53033002600,"Seattle","Not RGC","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.676,-122.315,"White non-Hispanic",710.340600892117,NA
"306",23114888,"Signup survey completed via browserMove, Diary completed via browserMove","King Walk/Bike/Transit",2023-04-12,2023-04-12,"1","Yes","1","not complete","not complete","complete","not complete","not complete","0","not complete","not complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","0 workers","0 students","0 (no vehicles)","$10,000-$24,999","Missing: Skip Logic","Under $25,000",53033021903,"Kirkland","Kirkland Totem Lake","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.7098,-122.172,"White non-Hispanic",333.296137551921,NA
"307",23115114,"Signup survey completed via rMove, Diary completed via rMove","Bellevue Walk/Bike/Transit",2023-04-16,2023-04-22,"7","Yes","5","complete","complete","complete","complete","complete","2","complete","complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","1 worker","1 student","0 (no vehicles)","$75,000-$99,999","Missing: Skip Logic","$75,000-$99,999",53033023806,"Bellevue","Bellevue","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.6178,-122.192,"White non-Hispanic",46.6622302841714,NA
"308",23115116,"Signup survey completed via browserMove, Diary completed via browserMove","Seattle Walk/Bike/Transit",2023-04-18,2023-04-18,"1","Yes","1","not complete","complete","not complete","not complete","not complete","0","not complete","not complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","1 worker","0 students","0 (no vehicles)","$50,000-$74,999","Missing: Skip Logic","$50,000-$74,999",53033005901,"Seattle","Not RGC","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.6531,-122.369,"White non-Hispanic",27.9264771184226,NA
"309",23119096,"Signup survey completed via browserMove, Diary completed via browserMove","King Rural",2023-04-25,2023-04-25,"1","Yes","1","not complete","complete","not complete","not complete","not complete","0","not complete","not complete",NA,"2 people","2 surveyable persons",2,"2 adults","0 children","1 worker","0 students","0 (no vehicles)","$35,000-$49,999","Missing: Skip Logic","$25,000-$49,999",53033032319,"Woodinville","Not RGC","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.7501,-122.163,"White non-Hispanic",3460.35834888639,NA
"310",23127843,"Signup survey completed via browserMove, Diary completed via browserMove","Pierce Rural",2023-05-04,2023-05-04,"1","Yes","1","not complete","not complete","not complete","complete","not complete","0","not complete","not complete",NA,"2 people","2 surveyable persons",2,"2 adults","0 children","0 workers","0 students","0 (no vehicles)","$10,000-$24,999","Missing: Skip Logic","Under $25,000",53053073001,"Unincorporated Pierce County","Not RGC","Pierce","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,46.9501,-122.466,"AANHPI non-Hispanic",144.827732552505,NA
"311",23138014,"Signup survey completed via rMove, Diary completed via rMove","King General",2023-05-18,2023-05-24,"3","Yes","2","not complete","not complete","not complete","complete","complete","1","complete","not complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","0 workers","0 students","2 vehicles","Prefer not to answer","Prefer not to answer","Prefer not to answer",53033031707,"Kent","Not RGC","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.3855,-122.148,"White non-Hispanic",556.587326726873,NA
"312",23141879,"Signup survey completed via rMove, Diary completed via rMove","Seattle General",2023-05-18,2023-05-24,"7","Yes","5","complete","complete","complete","complete","complete","2","complete","complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","1 worker","1 student","0 (no vehicles)","$25,000-$34,999","Missing: Skip Logic","$25,000-$49,999",53033006500,"Seattle","Not RGC","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.6289,-122.321,"White non-Hispanic",37.3400911021181,NA
"313",23144538,"Signup survey completed via browserMove, Diary completed via browserMove","King General",2023-05-24,2023-05-24,"1","Yes","1","not complete","not complete","complete","not complete","not complete","0","not complete","not complete",NA,"5 people","5 surveyable persons",3,"3 adults","2 children","1 worker","0 students","2 vehicles","$50,000-$74,999","Missing: Skip Logic","$50,000-$74,999",53033030504,"Auburn","Not RGC","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.316,-122.208,"Some Other Races non-Hispanic",4860.00087504082,NA
"314",23144918,"Signup survey completed via browserMove, Diary completed via browserMove","Bellevue General",2023-05-22,2023-05-22,"1","Yes","1","complete","not complete","not complete","not complete","not complete","0","not complete","not complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","1 worker","1 student","0 (no vehicles)","$25,000-$34,999","Missing: Skip Logic","$25,000-$49,999",53033023806,"Bellevue","Bellevue","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.6191,-122.195,"White non-Hispanic",13.9338198584356,NA
"315",23149560,"Signup survey completed via rMove, Diary completed via rMove","Snohomish General",2023-05-17,2023-05-23,"7","Yes","5","complete","complete","complete","complete","complete","2","complete","complete",NA,"9 people","1 surveyable person",1,"9 adults","0 children","3 workers","0 students","0 (no vehicles)","$10,000-$24,999","Missing: Skip Logic","Under $25,000",53061050300,"Edmonds","Not RGC","Snohomish","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.8231,-122.364,"Missing/No response",NA,NA
"316",23151330,"Signup survey completed via browserMove, Diary completed via browserMove","Bellevue General",2023-05-22,2023-05-22,"1","Yes","1","complete","not complete","not complete","not complete","not complete","0","not complete","not complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","0 workers","0 students","0 (no vehicles)","Prefer not to answer","Prefer not to answer","Prefer not to answer",53033024800,"Bellevue","Not RGC","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.5704,-122.135,"White non-Hispanic",10.7539211200871,NA
"317",23158417,"Signup survey completed via browserMove, Diary completed via browserMove","Seattle General",2023-05-22,2023-05-22,"1","Yes","1","complete","not complete","not complete","not complete","not complete","0","not complete","not complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","1 worker","0 students","0 (no vehicles)","$25,000-$34,999","Missing: Skip Logic","$25,000-$49,999",53033001800,"Seattle","Not RGC","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.6908,-122.346,"White non-Hispanic",205.827789108016,NA
"318",23158862,"Signup survey completed via rMove, Diary completed via rMove","Seattle General",2023-05-17,2023-05-23,"7","Yes","5","complete","complete","complete","complete","complete","2","complete","complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","0 workers","0 students","0 (no vehicles)","Under $10,000","Missing: Skip Logic","Under $25,000",53033009801,"Seattle","Not RGC","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.5797,-122.385,"White non-Hispanic",45.6373719060623,NA
"319",23160608,"Signup survey completed via browserMove, Diary completed via browserMove","Snohomish General",2023-05-23,2023-05-23,"1","Yes","1","not complete","complete","not complete","not complete","not complete","0","not complete","not complete",NA,"4 people","4 surveyable persons",4,"4 adults","0 children","2 workers","3 students","3 vehicles","$100,000-$149,999","Missing: Skip Logic","$100,000-$199,000",53061051937,"Unincorporated Snohomish County","Not RGC","Snohomish","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.7969,-122.185,"Black or African American non-Hispanic",122.830856276012,NA
"320",23161903,"Signup survey completed via browserMove, Diary completed via browserMove","King General",2023-05-18,2023-05-18,"1","Yes","1","not complete","not complete","not complete","complete","not complete","0","not complete","not complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","0 workers","0 students","0 (no vehicles)","$10,000-$24,999","Missing: Skip Logic","Under $25,000",53033029203,"Kent","Not RGC","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.3929,-122.234,"Some Other Races non-Hispanic",2915.21870888204,NA
"321",23169994,"Signup survey completed via rMove, Diary completed via rMove","King General",2023-05-16,2023-05-22,"7","Yes","5","complete","complete","complete","complete","complete","2","complete","complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","1 worker","0 students","0 (no vehicles)","$200,000-$249,999","Missing: Skip Logic","$200,000 or more",53033024002,"Bellevue","Not RGC","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.6114,-122.208,"AANHPI non-Hispanic",4350.02909748082,NA
"322",23173759,"Signup survey completed via rMove, Diary completed via rMove","Seattle General",2023-05-18,2023-05-24,"6","Yes","4","complete","complete","complete","not complete","complete","2","complete","complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","0 workers","0 students","0 (no vehicles)","$25,000-$34,999","Missing: Skip Logic","$25,000-$49,999",53033005700,"Seattle","Not RGC","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.6644,-122.398,"Hispanic",72.5982669637346,NA
"323",23174893,"Signup survey completed via rMove, Diary completed via rMove","Seattle General",2023-05-16,2023-05-22,"3","Yes","1","not complete","complete","complete","complete","not complete","0","not complete","not complete",NA,"2 people","1 surveyable person",1,"2 adults","0 children","1 worker","1 student","0 (no vehicles)","$10,000-$24,999","Missing: Skip Logic","Under $25,000",53033001100,"Seattle","Not RGC","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.7055,-122.302,"Missing/No response",NA,NA
"324",23175068,"Signup survey completed via rMove, Diary completed via rMove","Snohomish General",2023-06-01,2023-06-07,"2","Yes","2","not complete","not complete","not complete","complete","complete","0","not complete","not complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","1 worker","0 students","0 (no vehicles)","$10,000-$24,999","Missing: Skip Logic","Under $25,000",53061052803,"Marysville","Not RGC","Snohomish","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,48.14,-122.186,"White non-Hispanic",1087.57013288392,NA
"325",23176262,"Signup survey completed via rMove, Diary completed via rMove","Seattle General",2023-05-16,2023-05-22,"5","Yes","1","complete","complete","not complete","not complete","complete","2","complete","complete",NA,"1 person","1 surveyable person",1,"1 adult","0 children","0 workers","0 students","0 (no vehicles)","$35,000-$49,999","Missing: Skip Logic","$25,000-$49,999",53033009900,"Seattle","Not RGC","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.5687,-122.372,"Black or African American non-Hispanic",2116.29963206887,NA
"326",23177095,"Signup survey completed via rMove, Diary completed via rMove","Seattle General",2023-05-18,2023-05-24,"5","Yes","4","complete","complete","not complete","complete","complete","1","not complete","complete",NA,"2 people","1 surveyable person",1,"2 adults","0 children","2 workers","0 students","0 (no vehicles)","$35,000-$49,999","Missing: Skip Logic","$25,000-$49,999",53033004902,"Seattle","Not RGC","King","Missing Response","Missing Response","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic",NA,NA,NA,NA,"Missing: Skip Logic","Missing Response",NA,NA,NA,NA,"Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing Response","Missing Response","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic","Missing: Skip Logic",NA,"Missing Response",2023,47.6565,-122.35,"Missing/No response",NA,NA
