variable,value,label,val_order
school_jurisdiction,,Bainbridge Island,2135
school_jurisdiction,,Bellevue,2136
school_jurisdiction,,Bonney Lake,2137
school_jurisdiction,,Bothell,2138
school_jurisdiction,,Bremerton,2139
school_jurisdiction,,Brier,2140
school_jurisdiction,,Buckley,2141
school_jurisdiction,,Burien,2142
school_jurisdiction,,Clyde Hill,2143
school_jurisdiction,,Covington,2144
school_jurisdiction,,Des Moines,2145
school_jurisdiction,,Duvall,2146
school_jurisdiction,,Edmonds,2147
school_jurisdiction,,Enumclaw,2148
school_jurisdiction,,Everett,2149
school_jurisdiction,,Federal Way,2150
school_jurisdiction,,Fife,2151
school_jurisdiction,,Fircrest,2152
school_jurisdiction,,Gig Harbor,2153
school_jurisdiction,,Granite Falls,2154
school_jurisdiction,,Issaquah,2155
school_jurisdiction,,Kenmore,2156
school_jurisdiction,,Kent,2157
school_jurisdiction,,Kirkland,2158
school_jurisdiction,,Lake Forest Park,2159
school_jurisdiction,,Lake Stevens,2160
school_jurisdiction,,Lakewood,2161
school_jurisdiction,,Lynnwood,2162
school_jurisdiction,,Maple Valley,2163
school_jurisdiction,,Marysville,2164
school_jurisdiction,,Medina,2165
school_jurisdiction,,Mercer Island,2166
school_jurisdiction,,Mill Creek,2167
school_jurisdiction,,Milton,2168
school_jurisdiction,,Monroe,2169
school_jurisdiction,,Mountlake Terrace,2170
school_jurisdiction,,Mukilteo,2171
school_jurisdiction,,N/A,2172
school_jurisdiction,,Newcastle,2173
school_jurisdiction,,North Bend,2174
school_jurisdiction,,Port Orchard,2175
school_jurisdiction,,Poulsbo,2176
school_jurisdiction,,Puyallup,2177
school_jurisdiction,,Redmond,2178
school_jurisdiction,,Renton,2179
school_jurisdiction,,Sammamish,2180
school_jurisdiction,,Sea Tac,2181
school_jurisdiction,,Seattle,2182
school_jurisdiction,,Shoreline,2183
school_jurisdiction,,Snohomish,2184
school_jurisdiction,,Snoqualmie,2185
school_jurisdiction,,Stanwood,2186
school_jurisdiction,,Steilacoom,2187
school_jurisdiction,,Sultan,2188
school_jurisdiction,,Sumner,2189
school_jurisdiction,,Tacoma,2190
school_jurisdiction,,Tukwila,2191
school_jurisdiction,,Unincorporated King County,2192
school_jurisdiction,,Unincorporated Kitsap County,2193
school_jurisdiction,,Unincorporated Kittitas County,2194
school_jurisdiction,,Unincorporated Pierce County,2195
school_jurisdiction,,Unincorporated Skagit County,2196
school_jurisdiction,,Unincorporated Snohomish County,2197
school_jurisdiction,,Unincorporated Thurston County,2198
school_jurisdiction,,Unincorporated Whatcom County,2199
school_jurisdiction,,Unincorporated Whitman County,2200
school_jurisdiction,,Unincorporated Yakima County,2201
school_jurisdiction,,University Place,2202
school_jurisdiction,,Woodinville,2203
school_jurisdiction,,,2204
school_mode_typical,,Walk (or jog/wheelchair),2205
school_mode_typical,,School bus,2206
school_mode_typical,,Household vehicle (or motorcycle),2207
school_mode_typical,,"Other vehicle (e.g., friend's car, rental, carshare, work car)",2208
school_mode_typical,,"Bus, shuttle, or vanpool (public transit, private service, or shuttles for older adults and people with disabilities)",2209
school_mode_typical,,Bicycle or e-bicycle,2210
school_mode_typical,,Other,2211
school_mode_typical,,"Rail (e.g., train, subway)",2212
school_mode_typical,,"Uber/Lyft, taxi, or car service",2213
school_mode_typical,,"Scooter, moped, skateboard",2214
school_mode_typical,,Ferry or water taxi,2215
school_mode_typical,,Missing Response,2216
school_rgcname,,Auburn,2217
school_rgcname,,Bellevue,2218
school_rgcname,,Bothell Canyon Park,2219
school_rgcname,,Bremerton,2220
school_rgcname,,Burien,2221
school_rgcname,,Everett,2222
school_rgcname,,Greater Downtown Kirkland,2223
school_rgcname,,Kent,2224
school_rgcname,,Kirkland Totem Lake,2225
school_rgcname,,Lakewood,2226
school_rgcname,,Not RGC,2227
school_rgcname,,Puyallup South Hill,2228
school_rgcname,,Redmond Downtown,2229
school_rgcname,,Redmond-Overlake,2230
school_rgcname,,Renton,2231
school_rgcname,,Seattle Downtown,2232
school_rgcname,,Seattle First Hill/Capitol Hill,2233
school_rgcname,,Seattle Northgate,2234
school_rgcname,,Seattle South Lake Union,2235
school_rgcname,,Seattle University Community,2236
school_rgcname,,Seattle Uptown,2237
school_rgcname,,Silverdale,2238
school_rgcname,,Tacoma Downtown,2239
school_rgcname,,Tukwila,2240
school_rgcname,,,2241
schooltype,,Daycare,2242
schooltype,,Preschool,2243
schooltype,,K-12 public school,2244
schooltype,,K-12 private school,2245
schooltype,,Home school,2246
schooltype,,K-12 home school (full-time or part-time),2247
schooltype,,"College, graduate, or professional school",2248
schooltype,,Vocational/technical school,2249
schooltype,,Other,2250
schooltype,,None,2251
schooltype,,Cared for at home,2252
schooltype,,"Elementary school (public, private, charter)",2253
schooltype,,"Middle school (public, private, charter)",2254
schooltype,,"High school (public, private, charter)",2255
schooltype,,2-year college,2256
schooltype,,4-year college,2257
schooltype,,Graduate or professional school,2258
schooltype,,Missing: Skip Logic,2259
second_home,,Does not regularly spend night at second home,2260
second_home,,Regularly spends night at second home,2261
second_home,,Missing Response,2262
second_home_in_region,,No,2263
second_home_in_region,,Yes,2264
second_home_in_region,,Missing Response,2265
sexuality,,"Bisexual, gay, lesbian, or queer",2266
sexuality,,Heterosexual (straight),2267
sexuality,,Something else fits better,2268
sexuality,,Missing Response,2269
sexuality,,Don't know or questioning,2270
sexuality,,Prefer not to answer,2271
share_1,,Not selected,2272
share_1,,Selected,2273
share_1,,Missing Response,2274
share_2,,Not selected,2275
share_2,,Selected,2276
share_2,,Missing Response,2277
share_3,,Not selected,2278
share_3,,Selected,2279
share_3,,Missing Response,2280
share_4,,Not selected,2281
share_4,,Selected,2282
share_4,,Missing Response,2283
share_5,,Not selected,2284
share_5,,Selected,2285
share_5,,Missing Response,2286
share_996,,Not selected,2287
share_996,,Selected,2288
share_996,,Missing Response,2289
surveyable,,No,2290
surveyable,,Yes,2291
svy_complete,,Incomplete,2292
svy_complete,,Complete,2293
svy_complete,,Completed by proxy,2294
svy_complete,,Missing Response,2295
taxi_cost_known,,Knows amount paid,2296
taxi_cost_known,,"Don't know (e.g., someone else paid)",2297
taxi_cost_known,,Missing Response,2298
telecommute_freq,,6-7 days a week,2299
telecommute_freq,,5 days a week,2300
telecommute_freq,,4 days a week,2301
telecommute_freq,,3 days a week,2302
telecommute_freq,,2 days a week,2303
telecommute_freq,,1 day a week,2304
telecommute_freq,,A few times per month,2305
telecommute_freq,,Less than monthly,2306
telecommute_freq,,Never / None,2307
telecommute_freq,,Not applicable,2308
telecommute_freq,,5+ days,2309
telecommute_freq,,3-4 days,2310
telecommute_freq,,1-2 days,2311
telecommute_freq,,Missing: Skip Logic,2312
telecommute_freq,,Never,2313
telework_time,,None,2314
telework_time,,0 minutes,2315
telework_time,,More than 6 hours,2316
telework_time,,1-6 hours,2317
telework_time,,Less than 1 hour,2318
telework_time,,0 hours,2319
telework_time,,15 minutes,2320
telework_time,,30 minutes,2321
telework_time,,45 minutes,2322
telework_time,,1 hour,2323
telework_time,,1 hour 15 minutes,2324
telework_time,,1 hour 30 minutes,2325
telework_time,,1 hour 45 minutes,2326
telework_time,,2 hours,2327
telework_time,,2 hours 15 minutes,2328
telework_time,,2 hours 30 minutes,2329
telework_time,,2 hours 45 minutes,2330
telework_time,,3 hours,2331
telework_time,,3 hours 15 minutes,2332
telework_time,,3 hours 30 minutes,2333
telework_time,,3 hours 45 minutes,2334
telework_time,,4 hours,2335
telework_time,,4 hours 15 minutes,2336
telework_time,,4 hours 30 minutes,2337
telework_time,,4 hours 45 minutes,2338
telework_time,,5 hours,2339
telework_time,,5 hours 15 minutes,2340
telework_time,,5 hours 30 minutes,2341
telework_time,,5 hours 45 minutes,2342
telework_time,,6 hours,2343
telework_time,,6 hours 15 minutes,2344
telework_time,,6 hours 30 minutes,2345
telework_time,,6 hours 45 minutes,2346
telework_time,,7 hours,2347
telework_time,,7 hours 15 minutes,2348
telework_time,,7 hours 30 minutes,2349
telework_time,,7 hours 45 minutes,2350
telework_time,,8 hours,2351
telework_time,,8 hours 15 minutes,2352
telework_time,,8 hours 30 minutes,2353
telework_time,,8 hours 45 minutes,2354
telework_time,,9 hours,2355
telework_time,,9 hours 15 minutes,2356
telework_time,,9 hours 30 minutes,2357
telework_time,,9 hours 45 minutes,2358
telework_time,,10 hours,2359
telework_time,,10 hours 15 minutes,2360
telework_time,,10 hours 30 minutes,2361
telework_time,,10 hours 45 minutes,2362
telework_time,,11 hours,2363
telework_time,,11 hours 15 minutes,2364
telework_time,,11 hours 30 minutes,2365
telework_time,,11 hours 45 minutes,2366
telework_time,,12 hours,2367
telework_time,,12 hours 15 minutes,2368
telework_time,,12 hours 30 minutes,2369
telework_time,,12 hours 45 minutes,2370
telework_time,,13 hours,2371
telework_time,,13 hours 15 minutes,2372
telework_time,,13 hours 30 minutes,2373
telework_time,,13 hours 45 minutes,2374
telework_time,,14 hours,2375
telework_time,,14 hours 15 minutes,2376
telework_time,,14 hours 30 minutes,2377
telework_time,,14 hours 45 minutes,2378
telework_time,,15 hours,2379
telework_time,,15 hours 15 minutes,2380
telework_time,,15 hours 30 minutes,2381
telework_time,,15 hours 45 minutes,2382
telework_time,,16 hours,2383
telework_time,,16 hours 15 minutes,2384
telework_time,,16 hours 30 minutes,2385
telework_time,,Missing Response,2386
telework_time,,16 hours 45 minutes,2387
telework_time,,17 hours,2388
telework_time,,17 hours 15 minutes,2389
telework_time,,17 hours 30 minutes,2390
telework_time,,17 hours 45 minutes,2391
telework_time,,18 hours,2392
telework_time,,18 hours 15 minutes,2393
telework_time,,18 hours 30 minutes,2394
telework_time,,18 hours 45 minutes,2395
telework_time,,19 hours,2396
telework_time,,19 hours 15 minutes,2397
telework_time,,19 hours 30 minutes,2398
telework_time,,19 hours 45 minutes,2399
telework_time,,20 hours,2400
telework_time,,20 hours 15 minutes,2401
telework_time,,20 hours 30 minutes,2402
telework_time,,20 hours 45 minutes,2403
telework_time,,21 hours,2404
telework_time,,21 hours 15 minutes,2405
telework_time,,21 hours 30 minutes,2406
telework_time,,21 hours 45 minutes,2407
telework_time,,22 hours,2408
telework_time,,22 hours 15 minutes,2409
telework_time,,22 hours 30 minutes,2410
telework_time,,22 hours 45 minutes,2411
telework_time,,23 hours,2412
telework_time,,23 hours 15 minutes,2413
telework_time,,23 hours 30 minutes,2414
telework_time,,23 hours 45 minutes,2415
telework_time,,24 hours,2416
tnc_freq,,6-7 days a week,2417
tnc_freq,,5 days a week,2418
tnc_freq,,4 days a week,2419
tnc_freq,,3 days a week,2420
tnc_freq,,2 days a week,2421
tnc_freq,,2-4 days a week,2422
tnc_freq,,1 day a week,2423
tnc_freq,,1-3 days in the past month,2424
tnc_freq,,1-3 times in the past 30 days,2425
tnc_freq,,"I do this, but not in the past 30 days",2426
tnc_freq,,I never do this,2427
tnc_freq,,Never in the past 30 days,2428
tnc_freq,,Missing: Skip Logic,2429
tnc_freq,,Missing Response,2430
tnc_freq,,,2431
toll_transponder,,Yes,2432
toll_transponder,,No,2433
toll_transponder,,Don't know,2434
tran_pass_1,,Typically use,2435
tran_pass_1,,"Available, but don't typically use",2436
tran_pass_1,,Not available,2437
tran_pass_1,,Missing Response,2438
tran_pass_1,,Missing: Skip Logic,2439
tran_pass_1,,N/A,2440
tran_pass_1,,,2441
tran_pass_10,,Typically use,2442
tran_pass_10,,"Available, but don't typically use",2443
tran_pass_10,,Not available,2444
tran_pass_10,,Missing Response,2445
tran_pass_10,,Missing: Skip Logic,2446
tran_pass_10,,N/A,2447
tran_pass_10,,,2448
tran_pass_11,,Typically use,2449
tran_pass_11,,"Available, but don't typically use",2450
tran_pass_11,,Not available,2451
tran_pass_11,,Missing Response,2452
tran_pass_11,,Missing: Skip Logic,2453
tran_pass_11,,N/A,2454
tran_pass_11,,,2455
tran_pass_12,,"Yes, school pays all of value",2456
tran_pass_12,,"Yes, school pays part of value",2457
tran_pass_12,,"No, someone else pays all of value",2458
tran_pass_12,,"No, participant/household pays all of value",2459
tran_pass_12,,I don't know,2460
tran_pass_12,,N/A,2461
tran_pass_12,,,2462
tran_pass_2,,Typically use,2463
tran_pass_2,,"Available, but don't typically use",2464
tran_pass_2,,Not available,2465
tran_pass_2,,Missing Response,2466
tran_pass_2,,Missing: Skip Logic,2467
tran_pass_2,,N/A,2468
tran_pass_2,,,2469
tran_pass_3,,Typically use,2470
tran_pass_3,,"Available, but don't typically use",2471
tran_pass_3,,Not available,2472
tran_pass_3,,Missing Response,2473
tran_pass_3,,Missing: Skip Logic,2474
tran_pass_3,,N/A,2475
tran_pass_3,,,2476
tran_pass_4,,Typically use,2477
tran_pass_4,,"Available, but don't typically use",2478
tran_pass_4,,Not available,2479
tran_pass_4,,Missing Response,2480
tran_pass_4,,Missing: Skip Logic,2481
tran_pass_4,,N/A,2482
tran_pass_4,,,2483
tran_pass_5,,Typically use,2484
tran_pass_5,,"Available, but don't typically use",2485
tran_pass_5,,Not available,2486
tran_pass_5,,Missing Response,2487
tran_pass_5,,Missing: Skip Logic,2488
tran_pass_5,,N/A,2489
tran_pass_5,,,2490
tran_pass_6,,Typically use,2491
tran_pass_6,,"Available, but don't typically use",2492
tran_pass_6,,Not available,2493
tran_pass_6,,Missing Response,2494
tran_pass_6,,Missing: Skip Logic,2495
tran_pass_6,,N/A,2496
tran_pass_6,,,2497
tran_pass_7,,Typically use,2498
tran_pass_7,,"Available, but don't typically use",2499
tran_pass_7,,Not available,2500
tran_pass_7,,Missing Response,2501
tran_pass_7,,Missing: Skip Logic,2502
tran_pass_7,,N/A,2503
tran_pass_7,,,2504
tran_pass_8,,Typically use,2505
tran_pass_8,,"Available, but don't typically use",2506
tran_pass_8,,Not available,2507
tran_pass_8,,Missing Response,2508
tran_pass_8,,Missing: Skip Logic,2509
tran_pass_8,,N/A,2510
tran_pass_8,,,2511
tran_pass_9,,Typically use,2512
tran_pass_9,,"Available, but don't typically use",2513
tran_pass_9,,Not available,2514
tran_pass_9,,Missing Response,2515
tran_pass_9,,Missing: Skip Logic,2516
tran_pass_9,,N/A,2517
tran_pass_9,,,2518
transit_freq,,6-7 days a week,2519
transit_freq,,5 days a week,2520
transit_freq,,4 days a week,2521
transit_freq,,3 days a week,2522
transit_freq,,2 days a week,2523
transit_freq,,2-4 days a week,2524
transit_freq,,1 day a week,2525
transit_freq,,1-3 days in the past month,2526
transit_freq,,1-3 times in the past 30 days,2527
transit_freq,,"I do this, but not in the past 30 days",2528
transit_freq,,Never in the past 30 days,2529
transit_freq,,I never do this,2530
transit_freq,,Missing Response,2531
transit_freq,,Missing: Skip Logic,2532
transit_freq,,,2533
transit_frequency,,6-7 days a week,2534
transit_frequency,,5 days a week,2535
transit_frequency,,2-4 days a week,2536
transit_frequency,,1 day a week,2537
transit_frequency,,1-3 days in the past month,2538
transit_frequency,,Never in the past 30 days,2539
transit_frequency,,Missing Response,2540
transit_frequency,,,2541
transit_pass,,Yes,2542
transit_pass,,No,2543
transit_pass,,Missing Response,2544
transit_pass,,,2545
travel_day,,Yes,2546
travel_day,,No,2547
travel_day,,,2548
travel_dow,,Monday,2549
travel_dow,,Tuesday,2550
travel_dow,,Wednesday,2551
travel_dow,,Thursday,2552
travel_dow,,Friday,2553
travel_dow,,Saturday,2554
travel_dow,,Sunday,2555
travel_dow,,,2556
travelers_nonhh,,No other people,2557
travelers_nonhh,,1 other person,2558
travelers_nonhh,,2 other people,2559
travelers_nonhh,,3 other people,2560
travelers_nonhh,,4 other people,2561
travelers_nonhh,,5+ other people,2562
travelers_nonhh,,Missing Response,2563
travelers_total,,1 traveler,2564
travelers_total,,2 travelers,2565
travelers_total,,3 travelers,2566
travelers_total,,4 travelers,2567
travelers_total,,5+ travelers,2568
travelers_total,,Missing Response,2569
trips_yesno,,Yes,2570
trips_yesno,,No,2571
vehicle_count,,0 (no vehicles),2572
vehicle_count,,1 vehicle,2573
vehicle_count,,2 vehicles,2574
vehicle_count,,3 vehicles,2575
vehicle_count,,4 vehicles,2576
vehicle_count,,5 vehicles,2577
vehicle_count,,6 vehicles,2578
vehicle_count,,7 vehicles,2579
vehicle_count,,8 vehicles,2580
vehicle_count,,9 vehicles,2581
vehicle_count,,10 or more vehicles,2582
vehicle_count,,8 or more vehicles,2583
vehicleused,,Household vehicle 1,2584
vehicleused,,Household vehicle 2,2585
vehicleused,,Household vehicle 3,2586
vehicleused,,Household vehicle 4,2587
vehicleused,,Household vehicle 5,2588
vehicleused,,Household vehicle 6,2589
vehicleused,,Household vehicle 7,2590
vehicleused,,"A carshare vehicle (e.g., Zipcar)",2591
vehicleused,,"A carshare vehicle (Zipcar, Car2Go, RelayRides, etc.)",2592
vehicleused,,Other vehicle,2593
vehicleused,,None (I do not drive a vehicle),2594
vehicleused,,None,2595
vehicleused,,Household vehicle 8,2596
vehicleused,,Household vehicle 9,2597
vehicleused,,Household vehicle 10,2598
vehicleused,,Missing Response,2599
vehicleused,,Missing: Skip Logic,2600
walk_freq,,6-7 days a week,2601
walk_freq,,5 days a week,2602
walk_freq,,4 days a week,2603
walk_freq,,3 days a week,2604
walk_freq,,2 days a week,2605
walk_freq,,1 day a week,2606
walk_freq,,1-3 days in the past month,2607
walk_freq,,Missing Response,2608
walk_freq,,Never in the past 30 days,2609
walk_freq_pre_2023,,6-7 days a week,2610
walk_freq_pre_2023,,5 days a week,2611
walk_freq_pre_2023,,2-4 days a week,2612
walk_freq_pre_2023,,1 day a week,2613
walk_freq_pre_2023,,1-3 times in the past 30 days,2614
walk_freq_pre_2023,,"I do this, but not in the past 30 days",2615
walk_freq_pre_2023,,I never do this,2616
walk_freq_pre_2023,,Missing: Skip Logic,2617
walk_freq_pre_2023,,Missing Response,2618
walk_freq_pre_2023,,,2619
walk_frequency,,6-7 days a week,2620
walk_frequency,,5 days a week,2621
walk_frequency,,2-4 days a week,2622
walk_frequency,,1 day a week,2623
walk_frequency,,1-3 days in the past month,2624
walk_frequency,,Missing Response,2625
walk_frequency,,Never in the past 30 days,2626
walk_frequency,,,2627
work_in_region,,No,2628
work_in_region,,Yes,2629
work_in_region,,Missing Response,2630
work_county,,Aleutians West,2631
work_county,,Benton County,2632
work_county,,Bonner County,2633
work_county,,Chelan County,2634
work_county,,Clallam County,2635
work_county,,Clark County,2636
work_county,,ComtÃ© de King,2637
work_county,,Condado de King,2638
work_county,,Cowlitz County,2639
work_county,,Forlì,2640
work_county,,Fresno County,2641
work_county,,Fulton County,2642
work_county,,Grant County,2643
work_county,,Grays Harbor County,2644
work_county,,Greater Vancouver,2645
work_county,,Island County,2646
work_county,,Jefferson County,2647
work_county,,King County,2648
work_county,,Kitsap County,2649
work_county,,Kittitas County,2650
work_county,,Lafayette Parish,2651
work_county,,Lee County,2652
work_county,,Los Angeles County,2653
work_county,,Mason County,2654
work_county,,Milwaukee County,2655
work_county,,Multnomah County,2656
work_county,,North Slope,2657
work_county,,Pierce County,2658
work_county,,San Mateo County,2659
work_county,,Santa Clara County,2660
work_county,,Skagit County,2661
work_county,,Snohomish County,2662
work_county,,Spokane County,2663
work_county,,Thurston County,2664
work_county,,Whatcom County,2665
work_county,,Yakima County,2666
work_county,,,2667
work_jurisdiction,,Algona,2668
work_jurisdiction,,Arlington,2669
work_jurisdiction,,Auburn,2670
work_jurisdiction,,Bainbridge Island,2671
work_jurisdiction,,Bellevue,2672
work_jurisdiction,,Black Diamond,2673
work_jurisdiction,,Bonney Lake,2674
work_jurisdiction,,Bothell,2675
work_jurisdiction,,Bremerton,2676
work_jurisdiction,,Brier,2677
work_jurisdiction,,Buckley,2678
work_jurisdiction,,Burien,2679
work_jurisdiction,,Carnation,2680
work_jurisdiction,,Clyde Hill,2681
work_jurisdiction,,Covington,2682
work_jurisdiction,,Darrington,2683
work_jurisdiction,,Des Moines,2684
work_jurisdiction,,DuPont,2685
work_jurisdiction,,Duvall,2686
work_jurisdiction,,Eatonville,2687
work_jurisdiction,,Edgewood,2688
work_jurisdiction,,Edmonds,2689
work_jurisdiction,,Enumclaw,2690
work_jurisdiction,,Everett,2691
work_jurisdiction,,Federal Way,2692
work_jurisdiction,,Fife,2693
work_jurisdiction,,Fircrest,2694
work_jurisdiction,,Gig Harbor,2695
work_jurisdiction,,Granite Falls,2696
work_jurisdiction,,Hunts Point,2697
work_jurisdiction,,Issaquah,2698
work_jurisdiction,,Kenmore,2699
work_jurisdiction,,Kent,2700
work_jurisdiction,,Kirkland,2701
work_jurisdiction,,Lake Forest Park,2702
work_jurisdiction,,Lake Stevens,2703
work_jurisdiction,,Lakewood,2704
work_jurisdiction,,Lynnwood,2705
work_jurisdiction,,Maple Valley,2706
work_jurisdiction,,Marysville,2707
work_jurisdiction,,Medina,2708
work_jurisdiction,,Mercer Island,2709
work_jurisdiction,,Mill Creek,2710
work_jurisdiction,,Milton,2711
work_jurisdiction,,Monroe,2712
work_jurisdiction,,Mountlake Terrace,2713
work_jurisdiction,,Mukilteo,2714
work_jurisdiction,,Newcastle,2715
work_jurisdiction,,Normandy Park,2716
work_jurisdiction,,North Bend,2717
work_jurisdiction,,Orting,2718
work_jurisdiction,,Pacific,2719
work_jurisdiction,,Port Orchard,2720
work_jurisdiction,,Poulsbo,2721
work_jurisdiction,,Puyallup,2722
work_jurisdiction,,Redmond,2723
work_jurisdiction,,Renton,2724
work_jurisdiction,,Sammamish,2725
work_jurisdiction,,Sea Tac,2726
work_jurisdiction,,Seattle,2727
work_jurisdiction,,Shoreline,2728
work_jurisdiction,,Snohomish,2729
work_jurisdiction,,Snoqualmie,2730
work_jurisdiction,,Stanwood,2731
work_jurisdiction,,Steilacoom,2732
work_jurisdiction,,Sultan,2733
work_jurisdiction,,Sumner,2734
work_jurisdiction,,Tacoma,2735
work_jurisdiction,,Tukwila,2736
work_jurisdiction,,Unincorporated Chelan County,2737
work_jurisdiction,,Unincorporated Clallam County,2738
work_jurisdiction,,Unincorporated Cowlitz County,2739
work_jurisdiction,,Unincorporated Grant County,2740
work_jurisdiction,,Unincorporated Island County,2741
work_jurisdiction,,Unincorporated Jefferson County,2742
work_jurisdiction,,Unincorporated King County,2743
work_jurisdiction,,Unincorporated Kitsap County,2744
work_jurisdiction,,Unincorporated Kittitas County,2745
work_jurisdiction,,Unincorporated Mason County,2746
work_jurisdiction,,Unincorporated Pierce County,2747
work_jurisdiction,,Unincorporated Skagit County,2748
work_jurisdiction,,Unincorporated Snohomish County,2749
work_jurisdiction,,Unincorporated Spokane County,2750
work_jurisdiction,,Unincorporated Thurston County,2751
work_jurisdiction,,Unincorporated Whatcom County,2752
work_jurisdiction,,Unincorporated Whitman County,2753
work_jurisdiction,,Unincorporated Yakima County,2754
work_jurisdiction,,University Place,2755
work_jurisdiction,,Unknown,2756
work_jurisdiction,,Woodinville,2757
work_jurisdiction,,Yarrow Point,2758
work_jurisdiction,,,2759
work_mode,,,2760
work_mode,,Airplane or helicopter,2761
work_mode,,Bicycle or e-bicycle,2762
work_mode,,Bicycle or e-bike,2763
work_mode,,Bus (public transit),2764
work_mode,,"Bus, shuttle, or vanpool (public transit, private service, or shuttles for older adults and people with disabilities)",2765
work_mode,,Carpool ONLY with other household members,2766
work_mode,,Carpool with other people not in household (may also include household members),2767
work_mode,,"Commuter rail (Sounder, Amtrak)",2768
work_mode,,Drive alone,2769
work_mode,,Ferry or water taxi,2770
work_mode,,Household vehicle (or motorcycle),2771
work_mode,,Missing Response,2772
work_mode,,Missing: Skip Logic,2773
work_mode,,Motorcycle/moped,2774
work_mode,,Motorcycle/moped/scooter,2775
work_mode,,Other,2776
work_mode,,Other (e.g. skateboard),2777
work_mode,,"Other hired service (Uber, Lyft, or other smartphone-app car service)",2778
work_mode,,"Other vehicle (e.g., friend's car, rental, carshare, work car)",2779
work_mode,,Paratransit,2780
work_mode,,Private bus or shuttle,2781
work_mode,,"Rail (e.g., train, subway)",2782
work_mode,,"Scooter or e-scooter (e.g., Lime, Bird, Razor)",2783
work_mode,,"Scooter, moped, skateboard",2784
work_mode,,Streetcar,2785
work_mode,,"Taxi (e.g., Yellow Cab)",2786
work_mode,,"Uber/Lyft, taxi, or car service",2787
work_mode,,"Urban rail (Link light rail, monorail)",2788
work_mode,,"Urban rail (Link light rail, monorail, streetcar)",2789
work_mode,,Vanpool,2790
work_mode,,Walk (or jog/wheelchair),2791
work_mode,,"Walk, jog, or wheelchair",2792
work_rgcname,,Auburn,2793
work_rgcname,,Bellevue,2794
work_rgcname,,Bothell Canyon Park,2795
work_rgcname,,Bremerton,2796
work_rgcname,,Burien,2797
work_rgcname,,Everett,2798
work_rgcname,,Federal Way,2799
work_rgcname,,Greater Downtown Kirkland,2800
work_rgcname,,Issaquah,2801
work_rgcname,,Kent,2802
work_rgcname,,Kirkland Totem Lake,2803
work_rgcname,,Lakewood,2804
work_rgcname,,Lynnwood,2805
work_rgcname,,Not RGC,2806
work_rgcname,,Puyallup Downtown,2807
work_rgcname,,Puyallup South Hill,2808
work_rgcname,,Redmond Downtown,2809
work_rgcname,,Redmond-Overlake,2810
work_rgcname,,Renton,2811
work_rgcname,,SeaTac,2812
work_rgcname,,Seattle Downtown,2813
work_rgcname,,Seattle First Hill/Capitol Hill,2814
work_rgcname,,Seattle Northgate,2815
work_rgcname,,Seattle South Lake Union,2816
work_rgcname,,Seattle University Community,2817
work_rgcname,,Seattle Uptown,2818
work_rgcname,,Silverdale,2819
work_rgcname,,Tacoma Downtown,2820
work_rgcname,,Tacoma Mall,2821
work_rgcname,,Tukwila,2822
work_rgcname,,University Place,2823
work_rgcname,,,2824
workpass,,"Yes, personally pay for parking pass at work",2825
workpass,,"Yes, personally pay daily with cash/tickets",2826
workpass,,"Yes, employer pays/reimburses for all or part of parking at work",2827
workpass,,"Yes, employer pays/reimburses for all or part of parking pass",2828
workpass,,"Yes, employer pays/reimburses for all or part of daily parking costs",2829
workpass,,"No, parking is usually/always free",2830
workpass,,No,2831
workpass,,N/A (e.g. dropped off),2832
workpass,,Missing Response,2833
workpass,,Missing: Skip Logic,2834
workpass,,,2835
workplace,,Go to one work location ONLY (outside of home),2836
workplace,,Usually the same location (outside home),2837
workplace,,Workplace regularly varies (different offices or jobsites),2838
workplace,,"Work ONLY from home or remotely (telework, self-employed)",2839
workplace,,At home (telecommute or self-employed with home office),2840
workplace,,"Drives for a living (e.g., bus driver, salesperson)",2841
workplace,,Telework some days and travel to a work location some days,2842
workplace,,Missing: Skip Logic,2843
