rectype,qno,final,samptyp,lifecyc,hhsize,hhnumwkr,hhnumveh,veh_av,veh_wkr,ldrvnum,hinccat1,hinccat2,hinccat3,hmcnty,hmcity,hmzip,hmtaz,hmtract,region,areacty2,hh_uga,chmarea,chmarea2,chmtenur,chmtype,chmage,chmyear,prevcnty,prevcity,prevzip,prevtaz,phmarea,phmarea2,phmtenur,phmtype,phmage,phmyear,pmove3,hhvtype1,hhvehyr1,hhvtype2,hhvehyr2,hhvtype3,hhvehyr3,hhvtype4,hhvehyr4,hhvtype5,hhvehyr5,hhvtype6,hhvehyr6,hhvtype7,hhvehyr7,hhvtype8,hhvehyr8,hhvtype9,hhvehyr9,hhvtyp10,hhvehy10,diary,gps,tyear,month1,month2,daymo1,daymo2,travdate,expfac2
1,33309,1,4,2,4,1,2,1,4,2,8, , ,1,KENT,98032,408,29801,3,2,1,2,1,1,1,7,5,1,KENT,98032,408,2,2,1,5,7,5, ,1,1992,1,1996, , , , , , , , , , , , , , , , ,1, ,2006,5,5,24,25,3, 
1,33330,1,4,7,2,1,2,1,4,1,4, , ,1,AUBURN,98092,451,31206,3,2,1,2,2,1,1,7,3,1,KENT,98032,386,1,1,2,6,7,4, ,2,1989,1,1997, , , , , , , , , , , , , , , , ,1, ,2006,5,5,24,25,3, 
1,33348,1,1,4,1,1,1,1,4,1,9,9,3,4,MARYSVILLE,98270,648,52805,6,0,1,1,3,1,1,6,5,4,SNOHOMISH,98290,632,1,3,1,1,4,5, ,4,1997, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,24,25,3,216.26
1,33370,1,1,3,1,1,1,1,4,1,6,6,2,4,GRANITE FALLS,98252,666,53601,6,0,1,2,1,1,1,5,1, , , , ,2,1,2,1,6,2, ,4,1989, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,24,25,3,660.47
1,33371,1,1,7,2,2,2,1,3,2,16,11,4,4,SNOHOMISH,98296,555,41608,6,0,1,2,1,1,1,6,6, , , , , , , , , , , ,4,1999,3,2006, , , , , , , , , , , , , , , , ,1, ,2006,6,6,1,2,4,305.31
1,33372,1,1,7,2,1,2,1,4,2,16,11,4,4,SNOHOMISH,98290,635,52502,6,0,2,3,4,1,1,6,4,4,MUKILTEO,98275,568,2,1,1,1,1,4, ,3,2002,4,2003, , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,224.49
1,33424,1,1,4,1,1,1,1,4,1,6,6,2,4,BOTHELL,98021,608,51911,6,0,1,2,1,2,2,3,2,1,SEATTLE,98102,111,1,2,2,5,7,1, ,1,1994, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,24,25,3,219.23
1,33427,1,1,4,1,1,1,1,4,1,6,6,2,4,EDMONDS,98020,581,50800,6,0,1,2,3,2,5,7,5, , , , ,2,1,2,1,7,2, ,1,2006, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,24,25,3,165.64
1,33440,1,1,4,1,1,1,1,4,1,5,5,2,4,EVERETT,98201,534,40400,6,0,1,1,3,2,5,6,3,4,EVERETT,98201,538,1,2,2,5,7,6, ,1,2005, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,24,25,3,231.93
1,33455,1,1,4,1,1,3,1,4,1,8,8,3,4,EVERETT,98208,559,41806,6,0,1,2,1,1,1,7,2, , , , ,3,4,1,1,7,7, ,1,1998,1,1996,1,1988, , , , , , , , , , , , , , ,1, ,2006,6,6,12,13,1,118.17
1,33529,1,1,4,1,1,0,1,4,0,1,1,1,1,SEATTLE,98121,106,7300,1,1,1,1,3,2,5,2,2,1,SEATTLE,98104,129,1,1,2,5,7,4, , , , , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,24,25,3,568.7
1,33552,1,4,3,1,1,0,1,4,0,17, , ,1,SEATTLE,98118,184,10100,1,1,1,1,1,1,1,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,25,26,4, 
1,33553,1,4,2,3,2,2,1,3,2,8, , ,1,DES MOINES,98198,382,29003,3,2,1,2,1,1,1,7,5,1,DES MOINES,98198,412,2,1,2,1,7,5, ,1,2003,1,1993, , , , , , , , , , , , , , , , ,1, ,2006,5,5,25,26,4, 
1,33559,1,1,4,1,1,2,1,4,1,5,5,2,4,SNOHOMISH,98290,666,53601,6,0,2,3,4,2,1,7,4,4,LYNNWOOD,98087,571,2,1,2,1,6,5, ,4,1999,1,1995, , , , , , , , , , , , , , , , ,1, ,2006,5,5,25,26,4,200.73
1,33605,1,1,4,1,1,1,1,4,1,5,5,2,1,SEATTLE,98103,74,5400,1,1,1,1,3,2,5,7,1, , , , ,2,1,1,1,7,5, ,3,2001, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,25,26,4,109.09
1,33622,1,1,2,4,2,3,1,3,2,7,7,3,1,SEATTLE,98115,30,2400,1,1,1,2,1,1,1,7,4,1,SEATTLE,98115,25,2,1,1,1,7,4, ,3,2005,2,1998,2,1996, , , , , , , , , , , , , , ,1, ,2006,5,5,25,26,4,157.47
1,33628,1,1,1,5,1,4,1,4,2,5,5,2,1,LAKE FOREST PARK,98155,223,20402,1,2,1,2,1,1,1,7,3,1,LAKE FOREST PARK,98155,223,2,1,2,1,1,3, ,1,1990,2,1995,1,1997,1,1991, , , , , , , , , , , , ,1, ,2006,5,5,25,26,4,409
1,33640,1,1,5,1,0,1,1,3,1,2,2,1,1,SHORELINE,98133,229,20900,1,2,1,2,1,1,1,7,7, , , , , , , , , , , ,2,1997, , , , , , , , , , , , , , , , , , ,1,1,2006,5,5,23,24,2,346.02
1,33643,1,1,7,2,0,2,1,3,2,9,9,3,1,SEATTLE,98199,81,5801,1,1,1,1,2,1,5,7,3,1,SEATTLE,98199,75,1,1,1,1,7,5, ,1,2004,3,2004, , , , , , , , , , , , , , , , ,1, ,2006,6,6,1,2,4,83.17
1,33654,1,1,7,2,2,3,1,3,2,8,8,3,1,FEDERAL WAY,98023,426,30309,3,2,1,1,2,1,1,6,6, , , , , , , , , , , ,1,1988,1,2006,1,2006, , , , , , , , , , , , , , ,1, ,2006,5,5,25,26,4,237.22
1,33668,1,1,7,2,2,2,1,3,2,10,10,3,3,PUYALLUP,98371,775,71205,5,0,2,2,1,1,1,6,6, , , , , , , , , , , ,1,2004,3,2003, , , , , , , , , , , , , , , , ,1, ,2006,5,5,25,26,4,251.03
1,33696,1,1,4,1,1,2,1,4,1,5,5,2,3,ANDERSON ISLAND,98303,844,72603,5,0,2,3,4,1,1,6,6, , , , , , , , , , , ,1,2002,2,1992, , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,221.62
1,33699,1,1,4,1,1,1,1,4,1,3,3,1,3,PUYALLUP,98371,875,73404,5,0,1,1,1,1,1,7,6, , , , , , , , , , , ,1,1998, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,25,26,4,314.88
1,33700,1,1,5,1,0,1,1,3,1,2,2,1,3,GIG HARBOR,98329,841,72601,5,0,2,2,1,1,1,4,3, , , , ,1,3,2,3,5,3, ,1,1991, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,25,26,4,358.28
1,33705,1,1,4,1,1,2,1,4,1,4,4,2,3,BUCKLEY,98321,747,70207,5,0,1,3,4,2,3,7,5, , , , ,3,4,2,1,7,1, ,4,1991,1,1988, , , , , , , , , , , , , , , , ,1, ,2006,6,6,5,6,1,234.26
1,33716,1,1,1,2,1,2,1,4,1,12,11,4,3,TACOMA,98445,794,71505,5,0,1,3,4,1,1,7,6, , , , , , , , , , , ,4,1997,6,2002, , , , , , , , , , , , , , , , ,1, ,2006,6,6,7,8,3,477.98
1,33740,1,1,7,2,2,2,1,3,2,18,6,2,3,LAKEWOOD,98498,819,72108,5,0,1,2,1,1,1,7,6, , , , , , , , , , , ,1,1999,4,2004, , , , , , , , , , , , , , , , ,1, ,2006,5,5,25,26,4,344
1,33744,1,1,4,1,1,2,1,4,1,5,5,2,3,GIG HARBOR,98329,841,72601,5,0,2,3,4,1,1,6,5, , , , ,3,4,2,1,7,6, ,1,1973,1,1989, , , , , , , , , , , , , , , , ,1, ,2006,5,5,25,26,4,221.62
1,33765,1,1,2,3,1,3,1,4,2,8,8,3,3,LAKE TAPPS,98391,748,70306,5,0,2,3,4,1,1,7,5, , , , ,2,3,1,6,7,4, ,4,2003,3,1992,4,1979, , , , , , , , , , , , , , ,0, ,2006,5,5,25,26,4,362.34
1,33779,1,1,7,2,2,2,1,3,2,8,8,3,3,TACOMA,98407,684,60500,5,0,1,1,3,1,1,7,5,3,TACOMA,98406,689,1,1,2,5,7,3, ,4,2006,3,1999, , , , , , , , , , , , , , , , ,1, ,2006,5,5,25,26,4,215.17
1,33780,1,1,4,1,1,1,1,4,1,99,5,2,3,TACOMA,98409,727,62801,5,0,1,1,3,2,5,6,6, , , , , , , , , , , ,1,2000, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,25,26,4,272.01
1,33789,1,1,4,1,1,0,0,4,1,3,3,1,3,TACOMA,98465,695,61001,5,0,1,2,3,2,5,7,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,2006,5,5,30,31,2,524.76
1,33792,1,1,7,2,2,2,1,3,2,16,11,4,3,UNIVERSITY PLACE,98467,827,72306,5,0,1,2,1,1,1,7,5, , , , ,2,1,1,1,7,5, ,2,1996,1,1998, , , , , , , , , , , , , , , , ,1, ,2006,5,5,25,26,4,237.03
1,33812,1,1,6,2,2,2,1,3,2,5,5,2,1,BURIEN,98146,359,27600,3,2,1,2,1,2,1,7,4, , , , ,1,2,2,5,98,1, ,1,1997,1,2002, , , , , , , , , , , , , , , , ,1, ,2006,5,5,25,26,4,1720.07
1,33830,1,1,7,2,2,2,1,3,2,99,7,3,3,TACOMA,98422,673,60104,5,0,1,1,2,1,1,4,4, , , , ,2,1,1,1,3,4, ,1,1999,3,2004, , , , , , , , , , , , , , , , ,1, ,2006,6,6,7,8,3,330.42
1,33836,1,1,7,2,2,2,1,3,2,7,7,3,1,SEATTLE,98178,337,26100,3,2,1,1,1,1,1,7,5,1,SEATTLE,98118,215,1,1,2,1,7,3, ,1,1988,3,2000, , , , , , , , , , , , , , , , ,1, ,2006,5,5,25,26,4,258.52
1,33840,1,1,8,2,1,5,1,4,2,16,11,4,1,VASHON,98070,361,27702,3,2,2,3,4,1,1,6,1,1,SEATTLE,98115,28,1,1,1,1,4,5, ,1,9998,4,9998,1,1993,9,9999,9,9999, , , , , , , , , , ,1, ,2006,5,5,25,26,4,244.45
1,33853,1,1,4,1,1,1,1,4,1,5,5,2,1,KENT,98032,386,29201,3,2,1,1,2,2,5,98,1,1,KENT,98031,389,1,2,1,4,7,2, ,1,2003, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,25,26,4,324.86
1,33857,1,1,2,3,2,2,1,3,2,99,2,1,1,RENTON,98059,468,31903,3,2,1,2,1,1,1,7,5, , , , ,2,1,2,1,7,4, ,3,1993,2,2001, , , , , , , , , , , , , , , , ,1, ,2006,5,5,25,26,4,802.23
1,33868,1,1,7,2,2,2,1,3,2,9,9,3,4,BOTHELL,98012,613,52007,6,0,1,2,1,1,1,7,3,1,RENTON,98059,320,2,1,1,4,4,5, ,3,2000,1,2006, , , , , , , , , , , , , , , , ,1, ,2006,5,5,25,26,4,281.17
1,33921,1,1,4,1,0,1,1,3,1,2,2,1,3,TACOMA,98406,696,61002,5,0,1,2,3,2,5,7,2,1,AUBURN,98002,447,2,1,2,5,7,3, ,1,1989, , , , , , , , , , , , , , , , , , ,1,1,2006,5,5,23,24,2,205.59
1,33934,1,1,8,2,0,3,1,3,2,7,7,3,2,HANSVILLE,98340,895,90101,4,0,2,98,1,1,1,2,3, , , , ,3,4,1,1,6,6, ,2,1999,3,1997,1,1997, , , , , , , , , , , , , , ,1, ,2006,6,6,5,6,1,66.21
1,33938,1,1,1,3,1,2,1,4,2,11,11,4,2,BAINBRIDGE ISL,98110,909,91000,4,0,1,3,4,1,1,5,2,1,SEATTLE,98112,111,1,3,2,5,7,2, ,3,1998,6,9998, , , , , , , , , , , , , , , , ,1,1,2006,5,5,24,25,3,166.73
1,33961,1,1,8,2,0,3,1,3,2,6,6,2,2,SILVERDALE,98383,915,91302,4,0,2,3,4,1,1,7,7, , , , , , , , , , , ,4,1976,1,1995,3,2004, , , , , , , , , , , , , , ,1, ,2006,5,5,24,25,3,80.01
1,33963,1,1,5,1,1,1,1,4,1,8,8,3,2,BAINBRIDGE ISL,98110,907,90800,4,0,1,2,1,1,1,7,3,2,BAINBRIDGE IS,98110,909,2,1,1,1,7,6, ,1,1993, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,84.45
1,33979,1,1,7,2,2,2,1,3,2,10,10,3,2,BAINBRIDGE ISL,98110,906,90700,4,0,1,3,4,1,1,5,5,2,BAINBRIDGE IS,98110,906,3,4,1,1,6,6, ,1,1980,3,1995, , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,291.63
1,33986,1,2,4,1,0,1,1,3,1,2,2,1,1,SEATTLE,98122,150,8600,1,1,1,1,2,2,5,6,3,1,DES MOINES,98198,375,2,1,1,1,7,5, ,3,1994, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,202.8
1,33990,1,2,4,1,0,1,1,3,1,1,1,1,1,SEATTLE,98112,91,6300,1,1,1,1,1,1,1,7,7, , , , , , , , , , , ,1,2001, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,281.59
1,33993,1,1,7,2,0,2,1,3,2,4,4,2,2,PORT ORCHARD,98366,931,92500,4,0,2,1,1,1,1,7,3,3,GIG HARBOR,98332,838,1,1,1,1,7,7, ,4,2004,3,1996, , , , , , , , , , , , , , , , ,1, ,2006,6,6,1,2,4,84.85
1,33999,1,2,2,4,2,2,1,3,2,18,10,3,1,SEATTLE,98199,83,5802,1,1,1,1,1,1,1,7,5, , , , ,1,1,1,1,7,5, ,1,9998,2,2002, , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,134.27
1,34003,1,2,7,2,1,2,1,4,2,6,6,2,1,SEATTLE,98105,58,4300,1,1,1,1,1,1,1,7,6, , , , , , , , , , , ,1,1995,1,1996, , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,117.21
1,34017,1,2,6,2,2,1,1,2,1,3,3,1,1,LAKE FOREST PARK,98155,234,21300,1,2,1,1,2,2,5,7,2, , , , ,3,4,2,5,7,1, ,1,1997, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,3308.49
1,34020,1,2,4,1,1,1,1,4,1,3,3,1,1,SEATTLE,98109,95,6700,1,1,1,1,3,2,5,7,4, , , , ,1,1,2,1,7,1, ,1,1995, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,167.72
1,34021,1,2,8,2,0,3,1,3,2,8,8,3,4,MOUNTLAKE TERR,98043,585,51200,6,0,1,2,1,1,1,7,7, , , , , , , , , , , ,1,2000,1,2001,4,1975, , , , , , , , , , , , , , ,1, ,2006,5,6,31,1,3,126.77
1,34028,1,2,1,4,1,3,1,4,2,9,9,3,1,RENTON,98055,324,25300,3,2,1,1,1,1,1,5,5,1,BELLEVUE,98007,280,1,1,2,5,7,2, ,1,1999,1,1989,1,1966, , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,309.93
1,34029,1,2,2,4,1,2,1,4,2,16,11,4,1,SEATTLE,98122,116,7800,1,1,1,1,1,1,1,7,7, , , , , , , , , , , ,4,1992,1,1995, , , , , , , , , , , , , , , , ,1,1,2006,5,5,25,26,4,137.7
1,34045,1,2,1,3,2,2,1,3,2,7,7,3,3,TACOMA,98405,700,61200,5,0,1,1,1,1,1,7,3, , , , ,1,2,2,5,7,2, ,1,2005,1,1994, , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,381.04
1,34051,1,2,4,1,1,1,1,4,1,3,3,1,1,SEATTLE,98117,40,3100,1,1,1,1,1,2,1,7,1,1,SEATTLE,98103,36,1,2,2,1,99,2, ,1,1991, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,167.72
1,34052,1,2,8,2,0,1,0,3,2,8,8,3,1,SEATAC,98148,374,28700,3,2,1,2,1,1,1,7,7, , , , , , , , , , , ,1,2004, , , , , , , , , , , , , , , , , , ,1, ,2006,6,6,5,6,1,237.26
1,34066,1,2,4,1,1,0,1,4,0,3,3,1,1,SEATTLE,98106,195,10800,1,1,1,2,2,2,2,6,5, , , , ,2,2,2,5,5,2, , , , , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,275.13
1,34069,1,2,5,1,0,1,1,3,1,5,5,2,1,SEATTLE,98117,20,1500,1,1,1,2,1,1,1,7,7, , , , , , , , , , , ,1,1996, , , , , , , , , , , , , , , , , , ,1, ,2006,6,6,5,6,1,91.79
1,34084,1,2,4,1,0,2,1,3,1,17,5,2,1,BELLEVUE,98005,284,23601,2,2,1,1,2,1,5,6,6, , , , , , , , , , , ,1,1996,1,1994, , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,221.58
1,34090,1,2,4,1,1,1,1,4,1,7,7,3,1,BELLEVUE,98005,283,23500,2,2,1,2,1,1,1,7,6, , , , , , , , , , , ,1,2003, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,205.45
1,34095,1,2,7,2,0,2,1,3,2,11,11,4,1,SEATTLE,98109,96,6800,1,1,1,1,1,1,1,7,2,1,BELLEVUE,98006,313,2,1,1,1,7,7, ,1,2004,3,1998, , , , , , , , , , , , , , , , ,1, ,2006,6,6,1,2,4,98.82
1,34100,1,2,8,2,0,1,0,3,2,99,5,2,4,LYNNWOOD,98036,591,51701,6,0,1,2,3,1,5,2,3, , , , ,1,1,2,1,7,7, ,2,2005, , , , , , , , , , , , , , , , , , ,1, ,2006,6,6,1,2,4,193.41
1,34106,1,1,8,2,0,3,1,3,2,19,11,4,4,EDMONDS,98026,575,50300,6,0,1,2,1,1,1,7,7, , , , , , , , , , , ,1,1999,3,2000,3,1991, , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,242.81
1,34114,1,1,7,2,1,2,1,4,2,4,4,2,1,SEATTLE,98106,206,11400,1,1,1,2,2,2,5,6,1, , , , ,2,2,1,2,7,2, ,1,2003,1,1987, , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,193.12
1,34119,1,1,7,2,2,3,1,3,2,2,2,1,4,LYNNWOOD,98087,563,41901,6,0,1,2,3,1,1,7,7, , , , , , , , , , , ,1,1994,1,1994,9,1989, , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,405.2
1,34125,1,1,7,2,2,1,0,2,2,3,3,1,1,SEATTLE,98118,186,10300,1,1,1,1,1,2,1,7,6, , , , , , , , , , , ,1,1997, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,220.91
1,34130,1,1,7,2,2,4,1,3,2,11,11,4,1,SEATTLE,98116,172,9701,1,1,1,1,1,1,1,7,6, , , , , , , , , , , ,1,1997,2,1998,1,1990,4,1984, , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,151.89
1,34139,1,1,7,2,1,1,1,4,1,8,8,3,1,SEATTLE,98103,67,4900,1,1,1,1,1,1,96,7,4,1,KIRKLAND,98033,260,2,3,1,1,7,2, ,1,1982, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,100
1,34143,1,1,7,2,2,2,1,3,2,12,11,4,1,SEATTLE,98115,33,2600,1,1,1,2,1,1,1,7,4,1,SEATTLE,98126,192,2,1,1,1,7,4, ,1,2002,1,1996, , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,124.16
1,34181,1,1,4,1,1,1,1,4,1,8,8,3,3,TACOMA,98422,674,60102,5,0,1,1,1,1,1,4,5,3,TACOMA,98422,673,1,1,1,1,5,5, ,3,2004, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,151.64
1,34188,1,1,4,1,1,2,1,4,1,9,9,3,3,TACOMA,98403,685,60600,5,0,1,1,3,2,5,7,1,3,TACOMA,98403,685,1,3,1,2,7,5, ,3,1991,1,1992, , , , , , , , , , , , , , , , ,1, ,2006,6,6,1,2,4,92.77
1,34213,1,1,2,2,1,1,1,4,1,2,2,1,3,GIG HARBOR,98332,839,72506,5,0,2,3,4,2,1,7,2, , , , ,3,4,2,1,6,3, ,1,1998, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,622.06
1,34218,1,1,7,3,3,3,1,3,3,11,11,4,2,BREMERTON,98311,913,91204,4,0,1,2,1,1,1,6,6, , , , , , , , , , , ,4,1998,3,1998,4,1998, , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,148.74
1,34230,1,1,8,2,0,3,1,3,2,6,6,2,1,KENT,98031,399,29407,3,2,1,1,3,1,1,7,7, , , , , , , , , , , ,3,1999,1,1992,4,1988, , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,165.27
1,34238,1,1,5,1,0,1,1,3,1,5,5,2,1,KENT,98042,462,31703,3,2,1,1,1,1,6,7,6, , , , , , , , , , , ,1,2003, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,246.96
1,34239,1,1,2,4,2,3,1,3,2,10,10,3,1,RENTON,98059,327,25600,3,2,1,2,1,1,1,7,7, , , , , , , , , , , ,2,2001,9,1997,1,2002, , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,292.95
1,34240,1,1,4,1,1,2,1,4,1,6,6,2,1,KIRKLAND,98034,253,22201,2,2,1,2,1,1,1,7,5, , , , ,2,2,2,5,5,5, ,3,1997,6,2004, , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,159.23
1,34247,1,1,8,2,0,2,1,3,2,98,8,3,1,MAPLE VALLEY,98038,478,32007,3,2,2,3,4,1,1,6,5, , , , ,1,1,1,1,7,7, ,1,1990,1,2004, , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,196.78
1,34258,1,1,4,1,1,5,1,4,1,99,3,1,2,BREMERTON,98312,914,91301,4,0,2,3,4,1,1,7,6, , , , , , , , , , , ,3,2001,4,1993,1,1993,1,1986,6,2001, , , , , , , , , , ,1, ,2006,5,5,30,31,2,216.8
1,34274,1,1,2,4,2,2,1,3,2,98,3,1,1,RENTON,98055,329,25701,3,2,1,1,1,1,1,7,4,1,SEATTLE,98178,334,1,1,1,1,7,6, ,1,2004,2,1994, , , , , , , , , , , , , , , , ,1,1,2006,5,6,31,1,3,631.7
1,34281,1,1,6,2,1,2,1,4,1,3,3,1,1,ISSAQUAH,98029,489,32208,2,2,1,2,1,1,5,4,5, , , , ,1,2,2,5,1,1, ,1,1998,2,1992, , , , , , , , , , , , , , , , ,1, ,2006,5,6,31,1,3,2768.82
1,34282,1,1,2,4,2,1,0,2,2,11,11,4,1,SEATTLE,98117,37,2900,1,1,1,1,3,1,1,7,6, , , , , , , , , , , ,1,2002, , , , , , , , , , , , , , , , , , ,1, ,2006,5,6,31,1,3,146.63
1,34346,1,1,4,1,1,1,1,4,1,7,7,3,2,BREMERTON,98312,887,80700,4,0,1,2,1,1,1,7,7, , , , , , , , , , , ,1,1990, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,129.46
1,34353,1,1,8,2,0,3,1,3,2,7,7,3,3,PUYALLUP,98371,874,73403,5,0,1,2,1,1,1,7,7, , , , , , , , , , , ,1,1998,1,2003,3,2005, , , , , , , , , , , , , , ,1, ,2006,5,6,31,1,3,300.73
1,34359,1,1,7,2,1,3,1,4,2,99,8,3,4,EVERETT,98203,539,40900,6,0,1,1,1,1,1,7,2,4,EVERETT,98203,549,1,1,1,1,7,6, ,1,1996,4,1995,1,1991, , , , , , , , , , , , , , ,1, ,2006,6,6,5,6,1,167.9
1,34360,1,1,7,2,2,2,1,3,2,13,11,4,1,SEATTLE,98119,84,5900,1,1,1,1,1,1,1,7,7, , , , , , , , , , , ,3,2005,1,2003, , , , , , , , , , , , , , , , ,1, ,2006,6,6,1,2,4,124.16
1,34361,1,1,6,2,2,2,1,3,2,9,9,3,3,TACOMA,98422,672,60103,5,0,1,1,1,1,1,7,4,3,TACOMA,98422,767,1,3,2,2,6,2, ,1,1991,3,2000, , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,663.38
1,34366,1,1,1,4,2,3,1,3,2,12,11,4,3,BONNEY LAKE,98391,750,70303,5,0,1,2,1,1,1,7,4, , , , ,2,1,1,1,1,3, ,3,1987,4,1999,3,2002, , , , , , , , , , , , , , ,1, ,2006,5,6,31,1,3,730.84
1,34367,1,1,8,2,0,3,1,3,2,5,5,2,4,MOUNTLAKE TERR,98043,585,51200,6,0,1,2,3,1,1,7,6, , , , , , , , , , , ,3,1995,1,1966,1,1939, , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,186.42
1,34368,1,1,2,4,1,2,1,4,2,11,11,4,1,SEATTLE,98115,30,2400,1,1,1,1,1,1,1,7,5, , , , ,2,1,2,1,7,3, ,3,2001,2,2001, , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,137.7
1,34370,1,1,5,1,0,1,1,3,1,2,2,1,1,DES MOINES,98198,375,28801,3,2,1,3,4,2,1,7,6, , , , , , , , , , , ,1,1985, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,346.02
1,34427,1,1,7,2,2,2,1,3,2,12,11,4,1,SEATTLE,98121,121,8002,1,1,1,1,2,2,5,3,3,4,EDMONDS,98020,577,2,1,2,1,7,1, ,1,2002,1,9998, , , , , , , , , , , , , , , , ,1,1,2006,5,5,24,25,3,124.16
1,34458,1,1,7,2,1,1,1,4,1,2,2,1,2,BREMERTON,98312,890,81000,4,0,1,2,2,2,5,7,4,2,PORT ORCHARD,98366,927,1,1,1,2,7,5, ,1,2004, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,140.18
1,34461,1,1,8,2,0,2,1,3,2,13,11,4,2,BAINBRIDGE ISL,98110,907,90800,4,0,1,3,4,1,1,7,5, , , , ,2,1,1,1,7,7, ,1,1987,1,1992, , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,52.14
1,34479,1,1,7,2,0,8,1,3,2,98,11,4,2,PORT ORCHARD,98367,937,92901,4,0,2,98,98,1,1,7,6, , , , , , , , , , , ,3,1999,1,1985,1,2006,9,9998,9,9998,9,9998,9,9998,9,9998, , , , ,1, ,2006,5,5,30,31,2,64.33
1,34481,1,1,5,1,0,1,1,3,1,4,4,2,2,PORT ORCHARD,98366,932,92600,4,0,2,2,1,1,1,7,6, , , , , , , , , , , ,2,1995, , , , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,87.54
1,34486,1,1,4,1,1,2,1,4,1,6,6,2,2,POULSBO,98370,910,91100,4,0,2,3,4,1,1,6,6, , , , , , , , , , , ,4,2001,3,2003, , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,144.1
1,34492,1,1,7,2,1,2,1,4,2,99,11,4,2,POULSBO,98370,901,90500,4,0,1,2,1,1,1,4,5, , , , ,2,1,1,1,7,6, ,4,2006,3,2002, , , , , , , , , , , , , , , , ,1,1,2006,5,5,25,26,4,86.93
1,34502,1,2,5,1,0,1,1,3,1,2,2,1,1,SEATTLE,98107,66,4800,1,1,1,2,1,2,1,7,6, , , , , , , , , , , ,1,1998, , , , , , , , , , , , , , , , , , ,1, ,2006,6,6,1,2,4,210.08
1,34503,1,1,8,2,0,2,1,3,2,7,7,3,2,PORT ORCHARD,98367,937,92901,4,0,2,3,4,1,1,7,5,4,EDMONDS,98020,578,2,1,1,1,7,6, ,1,2004,1,1994, , , , , , , , , , , , , , , , ,1, ,2006,5,5,30,31,2,66.1
