variable	value	label	val_order						
school_county		District of Columbia	2104						
school_county		Fairfield County	2105						
school_county		Greater Vancouver	2106						
school_county		Island County	2107						
school_county		Jackson County	2108						
school_county		Jennings County	2109						
school_county		King County	2110						
school_county		Kitsap County	2111						
school_county		Kittitas County	2112						
school_county		London	2113						
school_county		Los Angeles County	2114						
school_county		M	2115						
school_county		Metro Vancouver	2116						
school_county		Norfolk City	2117						
school_county		P	2118						
school_county		Paris	2119						
school_county		Pierce County	2120						
school_county		Skagit County	2121						
school_county		Snohomish County	2122						
school_county		Thurston County	2123						
school_county		Webster County	2124						
school_county		Whatcom County	2125						
school_county		Whitman County	2126						
school_county		Yakima County	2127						
school_county			2128						
school_jurisdiction		Arlington	2129						
school_jurisdiction		Auburn	2130						
school_jurisdiction		Bainbridge Island	2131						
school_jurisdiction		Bellevue	2132						
school_jurisdiction		Bonney Lake	2133						
school_jurisdiction		Bothell	2134						
school_jurisdiction		Bremerton	2135						
school_jurisdiction		Brier	2136						
school_jurisdiction		Buckley	2137						
school_jurisdiction		Burien	2138						
school_jurisdiction		Clyde Hill	2139						
school_jurisdiction		Covington	2140						
school_jurisdiction		Des Moines	2141						
school_jurisdiction		Duvall	2142						
school_jurisdiction		Edmonds	2143						
school_jurisdiction		Enumclaw	2144						
school_jurisdiction		Everett	2145						
school_jurisdiction		Federal Way	2146						
school_jurisdiction		Fife	2147						
school_jurisdiction		Fircrest	2148						
school_jurisdiction		Gig Harbor	2149						
school_jurisdiction		Granite Falls	2150						
school_jurisdiction		Issaquah	2151						
school_jurisdiction		Kenmore	2152						
school_jurisdiction		Kent	2153						
school_jurisdiction		Kirkland	2154						
school_jurisdiction		Lake Forest Park	2155						
school_jurisdiction		Lake Stevens	2156						
school_jurisdiction		Lakewood	2157						
school_jurisdiction		Lynnwood	2158						
school_jurisdiction		Maple Valley	2159						
school_jurisdiction		Marysville	2160						
school_jurisdiction		Medina	2161						
school_jurisdiction		Mercer Island	2162						
school_jurisdiction		Mill Creek	2163						
school_jurisdiction		Milton	2164						
school_jurisdiction		Monroe	2165						
school_jurisdiction		Mountlake Terrace	2166						
school_jurisdiction		Mukilteo	2167						
school_jurisdiction		N/A	2168						
school_jurisdiction		Newcastle	2169						
school_jurisdiction		North Bend	2170						
school_jurisdiction		Port Orchard	2171						
school_jurisdiction		Poulsbo	2172						
school_jurisdiction		Puyallup	2173						
school_jurisdiction		Redmond	2174						
school_jurisdiction		Renton	2175						
school_jurisdiction		Sammamish	2176						
school_jurisdiction		Sea Tac	2177						
school_jurisdiction		Seattle	2178						
school_jurisdiction		Shoreline	2179						
school_jurisdiction		Snohomish	2180						
school_jurisdiction		Snoqualmie	2181						
school_jurisdiction		Stanwood	2182						
school_jurisdiction		Steilacoom	2183						
school_jurisdiction		Sultan	2184						
school_jurisdiction		Sumner	2185						
school_jurisdiction		Tacoma	2186						
school_jurisdiction		Tukwila	2187						
school_jurisdiction		Unincorporated King County	2188						
school_jurisdiction		Unincorporated Kitsap County	2189						
school_jurisdiction		Unincorporated Kittitas County	2190						
school_jurisdiction		Unincorporated Pierce County	2191						
school_jurisdiction		Unincorporated Skagit County	2192						
school_jurisdiction		Unincorporated Snohomish County	2193						
school_jurisdiction		Unincorporated Thurston County	2194						
school_jurisdiction		Unincorporated Whatcom County	2195						
school_jurisdiction		Unincorporated Whitman County	2196						
school_jurisdiction		Unincorporated Yakima County	2197						
school_jurisdiction		University Place	2198						
school_jurisdiction		Woodinville	2199						
school_jurisdiction			2200						
school_mode_typical		Walk (or jog/wheelchair)	2201						
school_mode_typical		School bus	2202						
school_mode_typical		Household vehicle (or motorcycle)	2203						
school_mode_typical		"Other vehicle (e.g., friend's car, rental, carshare, work car)"	2204						
school_mode_typical		"Bus, shuttle, or vanpool (public transit, private service, or shuttles for older adults and people with disabilities)"	2205						
school_mode_typical		Bicycle or e-bicycle	2206						
school_mode_typical		Other	2207						
school_mode_typical		"Rail (e.g., train, subway)"	2208						
school_mode_typical		"Uber/Lyft, taxi, or car service"	2209						
school_mode_typical		"Scooter, moped, skateboard"	2210						
school_mode_typical		Ferry or water taxi	2211						
school_mode_typical		Missing Response	2212						
school_rgcname		Auburn	2213						
school_rgcname		Bellevue	2214						
school_rgcname		Bothell Canyon Park	2215						
school_rgcname		Bremerton	2216						
school_rgcname		Burien	2217						
school_rgcname		Everett	2218						
school_rgcname		Greater Downtown Kirkland	2219						
school_rgcname		Kent	2220						
school_rgcname		Kirkland Totem Lake	2221						
school_rgcname		Lakewood	2222						
school_rgcname		Not RGC	2223						
school_rgcname		Puyallup South Hill	2224						
school_rgcname		Redmond Downtown	2225						
school_rgcname		Redmond-Overlake	2226						
school_rgcname		Renton	2227						
school_rgcname		Seattle Downtown	2228						
school_rgcname		Seattle First Hill/Capitol Hill	2229						
school_rgcname		Seattle Northgate	2230						
school_rgcname		Seattle South Lake Union	2231						
school_rgcname		Seattle University Community	2232						
school_rgcname		Seattle Uptown	2233						
school_rgcname		Silverdale	2234						
school_rgcname		Tacoma Downtown	2235						
school_rgcname		Tukwila	2236						
school_rgcname			2237						
schooltype		Daycare	2238						
schooltype		Preschool	2239						
schooltype		K-12 public school	2240						
schooltype		K-12 private school	2241						
schooltype		Home school	2242						
schooltype		K-12 home school (full-time or part-time)	2243						
schooltype		"College, graduate, or professional school"	2244						
schooltype		Vocational/technical school	2245						
schooltype		Other	2246						
schooltype		None	2247						
schooltype		Cared for at home	2248						
schooltype		"Elementary school (public, private, charter)"	2249						
schooltype		"Middle school (public, private, charter)"	2250						
schooltype		"High school (public, private, charter)"	2251						
schooltype		2-year college	2252						
schooltype		4-year college	2253						
schooltype		Graduate or professional school	2254						
schooltype		Missing: Skip Logic	2255						
second_home		Does not regularly spend night at second home	2256						
second_home		Regularly spends night at second home	2257						
second_home		Missing Response	2258						
second_home_in_region		No	2259						
second_home_in_region		Yes	2260						
second_home_in_region		Missing Response	2261						
sexuality		"Bisexual, gay, lesbian, or queer"	2262						
sexuality		Heterosexual (straight)	2263						
sexuality		Something else fits better	2264						
sexuality		Missing Response	2265						
sexuality		Don't know or questioning	2266						
sexuality		Prefer not to answer	2267						
share_1		Not selected	2268						
share_1		Selected	2269						
share_1		Missing Response	2270						
share_2		Not selected	2271						
share_2		Selected	2272						
share_2		Missing Response	2273						
share_3		Not selected	2274						
share_3		Selected	2275						
share_3		Missing Response	2276						
share_4		Not selected	2277						
share_4		Selected	2278						
share_4		Missing Response	2279						
share_5		Not selected	2280						
share_5		Selected	2281						
share_5		Missing Response	2282						
share_996		Not selected	2283						
share_996		Selected	2284						
share_996		Missing Response	2285						
surveyable		No	2286						
surveyable		Yes	2287						
svy_complete		Incomplete	2288						
svy_complete		Complete	2289						
svy_complete		Completed by proxy	2290						
svy_complete		Missing Response	2291						
taxi_cost_known		Knows amount paid	2292						
taxi_cost_known		"Don't know (e.g., someone else paid)"	2293						
taxi_cost_known		Missing Response	2294						
telecommute_freq		6-7 days a week	2295						
telecommute_freq		5 days a week	2296						
telecommute_freq		4 days a week	2297						
telecommute_freq		3 days a week	2298						
telecommute_freq		2 days a week	2299						
telecommute_freq		1 day a week	2300						
telecommute_freq		A few times per month	2301						
telecommute_freq		Less than monthly	2302						
telecommute_freq		Never / None	2303						
telecommute_freq		Not applicable	2304						
telecommute_freq		5+ days	2305						
telecommute_freq		3-4 days	2306						
telecommute_freq		1-2 days	2307						
telecommute_freq		Missing: Skip Logic	2308						
telecommute_freq		Never	2309						
telework_time		None	2310						
telework_time		0 minutes	2311						
telework_time		More than 6 hours	2312						
telework_time		1-6 hours	2313						
telework_time		Less than 1 hour	2314						
telework_time		0 hours	2315						
telework_time		15 minutes	2316						
telework_time		30 minutes	2317						
telework_time		45 minutes	2318						
telework_time		1 hour	2319						
telework_time		1 hour 15 minutes	2320						
telework_time		1 hour 30 minutes	2321						
telework_time		1 hour 45 minutes	2322						
telework_time		2 hours	2323						
telework_time		2 hours 15 minutes	2324						
telework_time		2 hours 30 minutes	2325						
telework_time		2 hours 45 minutes	2326						
telework_time		3 hours	2327						
telework_time		3 hours 15 minutes	2328						
telework_time		3 hours 30 minutes	2329						
telework_time		3 hours 45 minutes	2330						
telework_time		4 hours	2331						
telework_time		4 hours 15 minutes	2332						
telework_time		4 hours 30 minutes	2333						
telework_time		4 hours 45 minutes	2334						
telework_time		5 hours	2335						
telework_time		5 hours 15 minutes	2336						
telework_time		5 hours 30 minutes	2337						
telework_time		5 hours 45 minutes	2338						
telework_time		6 hours	2339						
telework_time		6 hours 15 minutes	2340						
telework_time		6 hours 30 minutes	2341						
telework_time		6 hours 45 minutes	2342						
telework_time		7 hours	2343						
telework_time		7 hours 15 minutes	2344						
telework_time		7 hours 30 minutes	2345						
telework_time		7 hours 45 minutes	2346						
telework_time		8 hours	2347						
telework_time		8 hours 15 minutes	2348						
telework_time		8 hours 30 minutes	2349						
telework_time		8 hours 45 minutes	2350						
telework_time		9 hours	2351						
telework_time		9 hours 15 minutes	2352						
telework_time		9 hours 30 minutes	2353						
telework_time		9 hours 45 minutes	2354						
telework_time		10 hours	2355						
telework_time		10 hours 15 minutes	2356						
telework_time		10 hours 30 minutes	2357						
telework_time		10 hours 45 minutes	2358						
telework_time		11 hours	2359						
telework_time		11 hours 15 minutes	2360						
telework_time		11 hours 30 minutes	2361						
telework_time		11 hours 45 minutes	2362						
telework_time		12 hours	2363						
telework_time		12 hours 15 minutes	2364						
telework_time		12 hours 30 minutes	2365						
telework_time		12 hours 45 minutes	2366						
telework_time		13 hours	2367						
telework_time		13 hours 15 minutes	2368						
telework_time		13 hours 30 minutes	2369						
telework_time		13 hours 45 minutes	2370						
telework_time		14 hours	2371						
telework_time		14 hours 15 minutes	2372						
telework_time		14 hours 30 minutes	2373						
telework_time		14 hours 45 minutes	2374						
telework_time		15 hours	2375						
telework_time		15 hours 15 minutes	2376						
telework_time		15 hours 30 minutes	2377						
telework_time		15 hours 45 minutes	2378						
telework_time		16 hours	2379						
telework_time		16 hours 15 minutes	2380						
telework_time		16 hours 30 minutes	2381						
telework_time		Missing Response	2382						
telework_time		16 hours 45 minutes	2383						
telework_time		17 hours	2384						
telework_time		17 hours 15 minutes	2385						
telework_time		17 hours 30 minutes	2386						
telework_time		17 hours 45 minutes	2387						
telework_time		18 hours	2388						
telework_time		18 hours 15 minutes	2389						
telework_time		18 hours 30 minutes	2390						
telework_time		18 hours 45 minutes	2391						
telework_time		19 hours	2392						
telework_time		19 hours 15 minutes	2393						
telework_time		19 hours 30 minutes	2394						
telework_time		19 hours 45 minutes	2395						
telework_time		20 hours	2396						
telework_time		20 hours 15 minutes	2397						
telework_time		20 hours 30 minutes	2398						
telework_time		20 hours 45 minutes	2399						
telework_time		21 hours	2400						
telework_time		21 hours 15 minutes	2401						
telework_time		21 hours 30 minutes	2402						
telework_time		21 hours 45 minutes	2403						
telework_time		22 hours	2404						
telework_time		22 hours 15 minutes	2405						
telework_time		22 hours 30 minutes	2406						
telework_time		22 hours 45 minutes	2407						
telework_time		23 hours	2408						
telework_time		23 hours 15 minutes	2409						
telework_time		23 hours 30 minutes	2410						
telework_time		23 hours 45 minutes	2411						
telework_time		24 hours	2412						
tnc_freq		6-7 days a week	2413						
tnc_freq		5 days a week	2414						
tnc_freq		4 days a week	2415						
tnc_freq		3 days a week	2416						
tnc_freq		2 days a week	2417						
tnc_freq		2-4 days a week	2418						
tnc_freq		1 day a week	2419						
tnc_freq		1-3 days in the past month	2420						
tnc_freq		1-3 times in the past 30 days	2421						
tnc_freq		"I do this, but not in the past 30 days"	2422						
tnc_freq		I never do this	2423						
tnc_freq		Never in the past 30 days	2424						
tnc_freq		Missing: Skip Logic	2425						
tnc_freq		Missing Response	2426						
tnc_freq			2427						
toll_transponder		Yes	2428						
toll_transponder		No	2429						
toll_transponder		Don't know	2430						
tran_pass_1		Typically use	2431						
tran_pass_1		"Available, but don't typically use"	2432						
tran_pass_1		Not available	2433						
tran_pass_1		Missing Response	2434						
tran_pass_1		Missing: Skip Logic	2435						
tran_pass_1		N/A	2436						
tran_pass_1			2437						
tran_pass_10		Typically use	2438						
tran_pass_10		"Available, but don't typically use"	2439						
tran_pass_10		Not available	2440						
tran_pass_10		Missing Response	2441						
tran_pass_10		Missing: Skip Logic	2442						
tran_pass_10		N/A	2443						
tran_pass_10			2444						
tran_pass_11		Typically use	2445						
tran_pass_11		"Available, but don't typically use"	2446						
tran_pass_11		Not available	2447						
tran_pass_11		Missing Response	2448						
tran_pass_11		Missing: Skip Logic	2449						
tran_pass_11		N/A	2450						
tran_pass_11			2451						
tran_pass_12		"Yes, school pays all of value"	2452						
tran_pass_12		"Yes, school pays part of value"	2453						
tran_pass_12		"No, someone else pays all of value"	2454						
tran_pass_12		"No, participant/household pays all of value"	2455						
tran_pass_12		I don't know	2456						
tran_pass_12		N/A	2457						
tran_pass_12			2458						
tran_pass_2		Typically use	2459						
tran_pass_2		"Available, but don't typically use"	2460						
tran_pass_2		Not available	2461						
tran_pass_2		Missing Response	2462						
tran_pass_2		Missing: Skip Logic	2463						
tran_pass_2		N/A	2464						
tran_pass_2			2465						
tran_pass_3		Typically use	2466						
tran_pass_3		"Available, but don't typically use"	2467						
tran_pass_3		Not available	2468						
tran_pass_3		Missing Response	2469						
tran_pass_3		Missing: Skip Logic	2470						
tran_pass_3		N/A	2471						
tran_pass_3			2472						
tran_pass_4		Typically use	2473						
tran_pass_4		"Available, but don't typically use"	2474						
tran_pass_4		Not available	2475						
tran_pass_4		Missing Response	2476						
tran_pass_4		Missing: Skip Logic	2477						
tran_pass_4		N/A	2478						
tran_pass_4			2479						
tran_pass_5		Typically use	2480						
tran_pass_5		"Available, but don't typically use"	2481						
tran_pass_5		Not available	2482						
tran_pass_5		Missing Response	2483						
tran_pass_5		Missing: Skip Logic	2484						
tran_pass_5		N/A	2485						
tran_pass_5			2486						
tran_pass_6		Typically use	2487						
tran_pass_6		"Available, but don't typically use"	2488						
tran_pass_6		Not available	2489						
tran_pass_6		Missing Response	2490						
tran_pass_6		Missing: Skip Logic	2491						
tran_pass_6		N/A	2492						
tran_pass_6			2493						
tran_pass_7		Typically use	2494						
tran_pass_7		"Available, but don't typically use"	2495						
tran_pass_7		Not available	2496						
tran_pass_7		Missing Response	2497						
tran_pass_7		Missing: Skip Logic	2498						
tran_pass_7		N/A	2499						
tran_pass_7			2500						
tran_pass_8		Typically use	2501						
tran_pass_8		"Available, but don't typically use"	2502						
tran_pass_8		Not available	2503						
tran_pass_8		Missing Response	2504						
tran_pass_8		Missing: Skip Logic	2505						
tran_pass_8		N/A	2506						
tran_pass_8			2507						
tran_pass_9		Typically use	2508						
tran_pass_9		"Available, but don't typically use"	2509						
tran_pass_9		Not available	2510						
tran_pass_9		Missing Response	2511						
tran_pass_9		Missing: Skip Logic	2512						
tran_pass_9		N/A	2513						
tran_pass_9			2514						
transit_freq		6-7 days a week	2515						
transit_freq		5 days a week	2516						
transit_freq		4 days a week	2517						
transit_freq		3 days a week	2518						
transit_freq		2 days a week	2519						
transit_freq		2-4 days a week	2520						
transit_freq		1 day a week	2521						
transit_freq		1-3 days in the past month	2522						
transit_freq		1-3 times in the past 30 days	2523						
transit_freq		"I do this, but not in the past 30 days"	2524						
transit_freq		Never in the past 30 days	2525						
transit_freq		I never do this	2526						
transit_freq		Missing Response	2527						
transit_freq		Missing: Skip Logic	2528						
transit_freq			2529						
transit_frequency		6-7 days a week	2530						
transit_frequency		5 days a week	2531						
transit_frequency		2-4 days a week	2532						
transit_frequency		1 day a week	2533						
transit_frequency		1-3 days in the past month	2534						
transit_frequency		Never in the past 30 days	2535						
transit_frequency		Missing Response	2536						
transit_frequency			2537						
transit_pass		Yes	2538						
transit_pass		No	2539						
transit_pass		Missing Response	2540						
transit_pass			2541						
travel_day		Yes	2542						
travel_day		No	2543						
travel_day			2544						
travel_dow		Monday	2545						
travel_dow		Tuesday	2546						
travel_dow		Wednesday	2547						
travel_dow		Thursday	2548						
travel_dow		Friday	2549						
travel_dow		Saturday	2550						
travel_dow		Sunday	2551						
travel_dow			2552						
travelers_nonhh		No other people	2553						
travelers_nonhh		1 other person	2554						
travelers_nonhh		2 other people	2555						
travelers_nonhh		3 other people	2556						
travelers_nonhh		4 other people	2557						
travelers_nonhh		5+ other people	2558						
travelers_nonhh		Missing Response	2559						
travelers_total		1 traveler	2560						
travelers_total		2 travelers	2561						
travelers_total		3 travelers	2562						
travelers_total		4 travelers	2563						
travelers_total		5+ travelers	2564						
travelers_total		Missing Response	2565						
trips_yesno		Yes	2566						
trips_yesno		No	2567						
vehicle_count		0 (no vehicles)	2568						
vehicle_count		1 vehicle	2569						
vehicle_count		2 vehicles	2570						
vehicle_count		3 vehicles	2571						
vehicle_count		4 vehicles	2572						
vehicle_count		5 vehicles	2573						
vehicle_count		6 vehicles	2574						
vehicle_count		7 vehicles	2575						
vehicle_count		8 vehicles	2576						
vehicle_count		9 vehicles	2577						
vehicle_count		10 or more vehicles	2578						
vehicle_count		8 or more vehicles	2579						
vehicleused		Household vehicle 1	2580						
vehicleused		Household vehicle 2	2581						
vehicleused		Household vehicle 3	2582						
vehicleused		Household vehicle 4	2583						
vehicleused		Household vehicle 5	2584						
vehicleused		Household vehicle 6	2585						
vehicleused		Household vehicle 7	2586						
vehicleused		"A carshare vehicle (e.g., Zipcar)"	2587						
vehicleused		"A carshare vehicle (Zipcar, Car2Go, RelayRides, etc.)"	2588						
vehicleused		Other vehicle	2589						
vehicleused		None (I do not drive a vehicle)	2590						
vehicleused		None	2591						
vehicleused		Household vehicle 8	2592						
vehicleused		Household vehicle 9	2593						
vehicleused		Household vehicle 10	2594						
vehicleused		Missing Response	2595						
vehicleused		Missing: Skip Logic	2596						
walk_freq		6-7 days a week	2597						
walk_freq		5 days a week	2598						
walk_freq		4 days a week	2599						
walk_freq		3 days a week	2600						
walk_freq		2 days a week	2601						
walk_freq		1 day a week	2602						
walk_freq		1-3 days in the past month	2603						
walk_freq		Missing Response	2604						
walk_freq		Never in the past 30 days	2605						
walk_freq_pre_2023		6-7 days a week	2606						
walk_freq_pre_2023		5 days a week	2607						
walk_freq_pre_2023		2-4 days a week	2608						
walk_freq_pre_2023		1 day a week	2609						
walk_freq_pre_2023		1-3 times in the past 30 days	2610						
walk_freq_pre_2023		"I do this, but not in the past 30 days"	2611						
walk_freq_pre_2023		I never do this	2612						
walk_freq_pre_2023		Missing: Skip Logic	2613						
walk_freq_pre_2023		Missing Response	2614						
walk_freq_pre_2023			2615						
walk_frequency		6-7 days a week	2616						
walk_frequency		5 days a week	2617						
walk_frequency		2-4 days a week	2618						
walk_frequency		1 day a week	2619						
walk_frequency		1-3 days in the past month	2620						
walk_frequency		Missing Response	2621						
walk_frequency		Never in the past 30 days	2622						
walk_frequency			2623						
work_in_region		No	2624						
work_in_region		Yes	2625						
work_in_region		Missing Response	2626						
work_county		Aleutians West	2627						
work_county		Benton County	2628						
work_county		Bonner County	2629						
work_county		Chelan County	2630						
work_county		Clallam County	2631						
work_county		Clark County	2632						
work_county		ComtÃ© de King	2633						
work_county		Condado de King	2634						
work_county		Cowlitz County	2635						
work_county		Forlì	2636						
work_county		Fresno County	2637						
work_county		Fulton County	2638						
work_county		Grant County	2639						
work_county		Grays Harbor County	2640						
work_county		Greater Vancouver	2641						
work_county		Island County	2642						
work_county		Jefferson County	2643						
work_county		King County	2644						
work_county		Kitsap County	2645						
work_county		Kittitas County	2646						
work_county		Lafayette Parish	2647						
work_county		Lee County	2648						
work_county		Los Angeles County	2649						
work_county		Mason County	2650						
work_county		Milwaukee County	2651						
work_county		Multnomah County	2652						
work_county		North Slope	2653						
work_county		Pierce County	2654						
work_county		San Mateo County	2655						
work_county		Santa Clara County	2656						
work_county		Skagit County	2657						
work_county		Snohomish County	2658						
work_county		Spokane County	2659						
work_county		Thurston County	2660						
work_county		Whatcom County	2661						
work_county		Yakima County	2662						
work_county			2663						
work_jurisdiction		Algona	2664						
work_jurisdiction		Arlington	2665						
work_jurisdiction		Auburn	2666						
work_jurisdiction		Bainbridge Island	2667						
work_jurisdiction		Bellevue	2668						
work_jurisdiction		Black Diamond	2669						
work_jurisdiction		Bonney Lake	2670						
work_jurisdiction		Bothell	2671						
work_jurisdiction		Bremerton	2672						
work_jurisdiction		Brier	2673						
work_jurisdiction		Buckley	2674						
work_jurisdiction		Burien	2675						
work_jurisdiction		Carnation	2676						
work_jurisdiction		Clyde Hill	2677						
work_jurisdiction		Covington	2678						
work_jurisdiction		Darrington	2679						
work_jurisdiction		Des Moines	2680						
work_jurisdiction		DuPont	2681						
work_jurisdiction		Duvall	2682						
work_jurisdiction		Eatonville	2683						
work_jurisdiction		Edgewood	2684						
work_jurisdiction		Edmonds	2685						
work_jurisdiction		Enumclaw	2686						
work_jurisdiction		Everett	2687						
work_jurisdiction		Federal Way	2688						
work_jurisdiction		Fife	2689						
work_jurisdiction		Fircrest	2690						
work_jurisdiction		Gig Harbor	2691						
work_jurisdiction		Granite Falls	2692						
work_jurisdiction		Hunts Point	2693						
work_jurisdiction		Issaquah	2694						
work_jurisdiction		Kenmore	2695						
work_jurisdiction		Kent	2696						
work_jurisdiction		Kirkland	2697						
work_jurisdiction		Lake Forest Park	2698						
work_jurisdiction		Lake Stevens	2699						
work_jurisdiction		Lakewood	2700						
work_jurisdiction		Lynnwood	2701						
work_jurisdiction		Maple Valley	2702						
work_jurisdiction		Marysville	2703						
work_jurisdiction		Medina	2704						
work_jurisdiction		Mercer Island	2705						
work_jurisdiction		Mill Creek	2706						
work_jurisdiction		Milton	2707						
work_jurisdiction		Monroe	2708						
work_jurisdiction		Mountlake Terrace	2709						
work_jurisdiction		Mukilteo	2710						
work_jurisdiction		Newcastle	2711						
work_jurisdiction		Normandy Park	2712						
work_jurisdiction		North Bend	2713						
work_jurisdiction		Orting	2714						
work_jurisdiction		Pacific	2715						
work_jurisdiction		Port Orchard	2716						
work_jurisdiction		Poulsbo	2717						
work_jurisdiction		Puyallup	2718						
work_jurisdiction		Redmond	2719						
work_jurisdiction		Renton	2720						
work_jurisdiction		Sammamish	2721						
work_jurisdiction		Sea Tac	2722						
work_jurisdiction		Seattle	2723						
work_jurisdiction		Shoreline	2724						
work_jurisdiction		Snohomish	2725						
work_jurisdiction		Snoqualmie	2726						
work_jurisdiction		Stanwood	2727						
work_jurisdiction		Steilacoom	2728						
work_jurisdiction		Sultan	2729						
work_jurisdiction		Sumner	2730						
work_jurisdiction		Tacoma	2731						
work_jurisdiction		Tukwila	2732						
work_jurisdiction		Unincorporated Chelan County	2733						
work_jurisdiction		Unincorporated Clallam County	2734						
work_jurisdiction		Unincorporated Cowlitz County	2735						
work_jurisdiction		Unincorporated Grant County	2736						
work_jurisdiction		Unincorporated Island County	2737						
work_jurisdiction		Unincorporated Jefferson County	2738						
work_jurisdiction		Unincorporated King County	2739						
work_jurisdiction		Unincorporated Kitsap County	2740						
work_jurisdiction		Unincorporated Kittitas County	2741						
work_jurisdiction		Unincorporated Mason County	2742						
work_jurisdiction		Unincorporated Pierce County	2743						
work_jurisdiction		Unincorporated Skagit County	2744						
work_jurisdiction		Unincorporated Snohomish County	2745						
work_jurisdiction		Unincorporated Spokane County	2746						
work_jurisdiction		Unincorporated Thurston County	2747						
work_jurisdiction		Unincorporated Whatcom County	2748						
work_jurisdiction		Unincorporated Whitman County	2749						
work_jurisdiction		Unincorporated Yakima County	2750						
work_jurisdiction		University Place	2751						
work_jurisdiction		Unknown	2752						
work_jurisdiction		Woodinville	2753						
work_jurisdiction		Yarrow Point	2754						
work_jurisdiction			2755						
work_mode			2756						
work_mode		Airplane or helicopter	2757						
work_mode		Bicycle or e-bicycle	2758						
work_mode		Bicycle or e-bike	2759						
work_mode		Bus (public transit)	2760						
work_mode		"Bus, shuttle, or vanpool (public transit, private service, or shuttles for older adults and people with disabilities)"	2761						
work_mode		Carpool ONLY with other household members	2762						
work_mode		Carpool with other people not in household (may also include household members)	2763						
work_mode		"Commuter rail (Sounder, Amtrak)"	2764						
work_mode		Drive alone	2765						
work_mode		Ferry or water taxi	2766						
work_mode		Household vehicle (or motorcycle)	2767						
work_mode		Missing Response	2768						
work_mode		Missing: Skip Logic	2769						
work_mode		Motorcycle/moped	2770						
work_mode		Motorcycle/moped/scooter	2771						
work_mode		Other	2772						
work_mode		Other (e.g. skateboard)	2773						
work_mode		"Other hired service (Uber, Lyft, or other smartphone-app car service)"	2774						
work_mode		"Other vehicle (e.g., friend's car, rental, carshare, work car)"	2775						
work_mode		Paratransit	2776						
work_mode		Private bus or shuttle	2777						
work_mode		"Rail (e.g., train, subway)"	2778						
work_mode		"Scooter or e-scooter (e.g., Lime, Bird, Razor)"	2779						
work_mode		"Scooter, moped, skateboard"	2780						
work_mode		Streetcar	2781						
work_mode		"Taxi (e.g., Yellow Cab)"	2782						
work_mode		"Uber/Lyft, taxi, or car service"	2783						
work_mode		"Urban rail (Link light rail, monorail)"	2784						
work_mode		"Urban rail (Link light rail, monorail, streetcar)"	2785						
work_mode		Vanpool	2786						
work_mode		Walk (or jog/wheelchair)	2787						
work_mode		"Walk, jog, or wheelchair"	2788						
work_rgcname		Auburn	2789						
work_rgcname		Bellevue	2790						
work_rgcname		Bothell Canyon Park	2791						
work_rgcname		Bremerton	2792						
work_rgcname		Burien	2793						
work_rgcname		Everett	2794						
work_rgcname		Federal Way	2795						
work_rgcname		Greater Downtown Kirkland	2796						
work_rgcname		Issaquah	2797						
work_rgcname		Kent	2798						
work_rgcname		Kirkland Totem Lake	2799						
work_rgcname		Lakewood	2800						
work_rgcname		Lynnwood	2801						
work_rgcname		Not RGC	2802						
work_rgcname		Puyallup Downtown	2803						
work_rgcname		Puyallup South Hill	2804						
work_rgcname		Redmond Downtown	2805						
work_rgcname		Redmond-Overlake	2806						
work_rgcname		Renton	2807						
work_rgcname		SeaTac	2808						
work_rgcname		Seattle Downtown	2809						
work_rgcname		Seattle First Hill/Capitol Hill	2810						
work_rgcname		Seattle Northgate	2811						
work_rgcname		Seattle South Lake Union	2812						
work_rgcname		Seattle University Community	2813						
work_rgcname		Seattle Uptown	2814						
work_rgcname		Silverdale	2815						
work_rgcname		Tacoma Downtown	2816						
work_rgcname		Tacoma Mall	2817						
work_rgcname		Tukwila	2818						
work_rgcname		University Place	2819						
work_rgcname			2820						
workpass		"Yes, personally pay for parking pass at work"	2821						
workpass		"Yes, personally pay daily with cash/tickets"	2822						
workpass		"Yes, employer pays/reimburses for all or part of parking at work"	2823						
workpass		"Yes, employer pays/reimburses for all or part of parking pass"	2824						
workpass		"Yes, employer pays/reimburses for all or part of daily parking costs"	2825						
workpass		"No, parking is usually/always free"	2826						
workpass		No	2827						
workpass		N/A (e.g. dropped off)	2828						
workpass		Missing Response	2829						
workpass		Missing: Skip Logic	2830						
workpass			2831						
workplace		Go to one work location ONLY (outside of home)	2832						
workplace		Usually the same location (outside home)	2833						
workplace		Workplace regularly varies (different offices or jobsites)	2834						
workplace		"Work ONLY from home or remotely (telework, self-employed)"	2835						
workplace		At home (telecommute or self-employed with home office)	2836						
workplace		"Drives for a living (e.g., bus driver, salesperson)"	2837						
workplace		Telework some days and travel to a work location some days	2838						
workplace		Missing: Skip Logic	2839						
workplace									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
									
